Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-81rl,checkpoint-ciwr,checkpoint-77l8,checkpoint-x76j,checkpoint-b2g1,checkpoint-5gtg,checkpoint-dxsu,checkpoint-w6lf,checkpoint-hoqr,checkpoint-miih,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,ANSWER,Diagram Box Rows,Diagram Box Require Response,TextTypes,ToetsTextArea,"# Xof6Trials

Your body text here."
42,1675421005637,03/02/2023 10:43:25,1675421004594,1,03/02/2023 11:43:24,89483,9,task-axm2,,26906303,BLIND,7991953,,complete,,,computer,Desktop or Laptop,Windows 7,Chrome 109.0.0.0,1366x768,1366x625,Passed_Trials,Study1.2 - ImmediateWithCueSelection,11,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,,ImmediateWithCueSelection,ImmediateWithCueSelection,43,1,1,Diagramming,DiagBox2,response_text_area,50609.200000000186,,,Rimpels verdwijnen,,0,1,0,,,,6,,BotoxDiagramCompletion,,5,,,,
43,1675421005637,03/02/2023 10:43:25,1675421004595,1,03/02/2023 11:43:24,89483,9,task-axm2,,26906303,BLIND,7991953,,complete,,,computer,Desktop or Laptop,Windows 7,Chrome 109.0.0.0,1366x768,1366x625,Passed_Trials,Study1.2 - ImmediateWithCueSelection,11,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,,ImmediateWithCueSelection,ImmediateWithCueSelection,43,1,1,Diagramming,DiagBox1,response_text_area,50609.200000000186,,,Spieren kunnen niet meer samentrekken,,0,1,0,,,,6,,BotoxDiagramCompletion,,5,,,,
44,1675421005637,03/02/2023 10:43:25,1675421004595,1,03/02/2023 11:43:24,89483,9,task-axm2,,26906303,BLIND,7991953,,complete,,,computer,Desktop or Laptop,Windows 7,Chrome 109.0.0.0,1366x768,1366x625,Passed_Trials,Study1.2 - ImmediateWithCueSelection,11,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,,ImmediateWithCueSelection,ImmediateWithCueSelection,43,1,1,Diagramming,Zone1,continue_button,50609.200000000186,,,,,0,1,0,,,,6,,BotoxDiagramCompletion,,5,,,,
45,1675421019985,03/02/2023 10:43:39,1675421019337,1,03/02/2023 11:43:39,89483,9,task-axm2,,26906303,BLIND,7991953,,complete,,,computer,Desktop or Laptop,Windows 7,Chrome 109.0.0.0,1366x768,1366x625,Passed_Trials,Study1.2 - ImmediateWithCueSelection,11,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,,ImmediateWithCueSelection,ImmediateWithCueSelection,44,1,1,DiagramStudySS,CueSelection1,response_dropdown,14716.07799999998,,,Juist,,0,1,0,,,,6,,BotoxDiagramStudySS,,,,,,
46,1675421020028,03/02/2023 10:43:40,1675421019345,1,03/02/2023 11:43:39,89483,9,task-axm2,,26906303,BLIND,7991953,,complete,,,computer,Desktop or Laptop,Windows 7,Chrome 109.0.0.0,1366x768,1366x625,Passed_Trials,Study1.2 - ImmediateWithCueSelection,11,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,,ImmediateWithCueSelection,ImmediateWithCueSelection,44,1,1,DiagramStudySS,CueSelection2,response_dropdown,14716.07799999998,,,Juist,,0,1,0,,,,6,,BotoxDiagramStudySS,,,,,,
47,1675421020028,03/02/2023 10:43:40,1675421019345,1,03/02/2023 11:43:39,89483,9,task-axm2,,26906303,BLIND,7991953,,complete,,,computer,Desktop or Laptop,Windows 7,Chrome 109.0.0.0,1366x768,1366x625,Passed_Trials,Study1.2 - ImmediateWithCueSelection,11,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,,ImmediateWithCueSelection,ImmediateWithCueSelection,44,1,1,DiagramStudySS,CueSelection3,response_dropdown,14716.07799999998,,,Juist,,0,1,0,,,,6,,BotoxDiagramStudySS,,,,,,
48,1675421020028,03/02/2023 10:43:40,1675421019346,1,03/02/2023 11:43:39,89483,9,task-axm2,,26906303,BLIND,7991953,,complete,,,computer,Desktop or Laptop,Windows 7,Chrome 109.0.0.0,1366x768,1366x625,Passed_Trials,Study1.2 - ImmediateWithCueSelection,11,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,,ImmediateWithCueSelection,ImmediateWithCueSelection,44,1,1,DiagramStudySS,CueSelection4,response_dropdown,14716.07799999998,,,Juist,,0,1,0,,,,6,,BotoxDiagramStudySS,,,,,,
49,1675421020028,03/02/2023 10:43:40,1675421019347,1,03/02/2023 11:43:39,89483,9,task-axm2,,26906303,BLIND,7991953,,complete,,,computer,Desktop or Laptop,Windows 7,Chrome 109.0.0.0,1366x768,1366x625,Passed_Trials,Study1.2 - ImmediateWithCueSelection,11,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,,ImmediateWithCueSelection,ImmediateWithCueSelection,44,1,1,DiagramStudySS,script,force_advance,14716.07799999998,,,,,0,1,0,,,,6,,BotoxDiagramStudySS,,,,,,
50,1675421025326,03/02/2023 10:43:45,1675421024700,1,03/02/2023 11:43:44,89483,9,task-axm2,,26906303,BLIND,7991953,,complete,,,computer,Desktop or Laptop,Windows 7,Chrome 109.0.0.0,1366x768,1366x625,Passed_Trials,Study1.2 - ImmediateWithCueSelection,11,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,,ImmediateWithCueSelection,ImmediateWithCueSelection,45,1,1,RestudyDecision,Selection1,response_dropdown,5399.783999999985,,,Nee,,0,1,0,,,,6,,RestudyDecisionText3,,,,,,
51,1675421025433,03/02/2023 10:43:45,1675421024705,1,03/02/2023 11:43:44,89483,9,task-axm2,,26906303,BLIND,7991953,,complete,,,computer,Desktop or Laptop,Windows 7,Chrome 109.0.0.0,1366x768,1366x625,Passed_Trials,Study1.2 - ImmediateWithCueSelection,11,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,,ImmediateWithCueSelection,ImmediateWithCueSelection,45,1,1,RestudyDecision,script,force_advance,5399.783999999985,,,,,0,1,0,,,,6,,RestudyDecisionText3,,,,,,
52,1675421033080,03/02/2023 10:43:53,1675421032452,1,03/02/2023 11:43:52,89483,9,task-axm2,,26906303,BLIND,7991953,,complete,,,computer,Desktop or Laptop,Windows 7,Chrome 109.0.0.0,1366x768,1366x625,Passed_Trials,Study1.2 - ImmediateWithCueSelection,11,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,,ImmediateWithCueSelection,ImmediateWithCueSelection,46,1,1,JoL,Four,response_button_text,7687.300000000047,,,4,1,0,1,0,,,,6,,BotoxJoL,,,,,,
53,1675421035276,03/02/2023 10:43:55,1675421034626,1,03/02/2023 11:43:54,89483,9,task-axm2,,26906303,BLIND,7991953,,complete,,,computer,Desktop or Laptop,Windows 7,Chrome 109.0.0.0,1366x768,1366x625,Passed_Trials,Study1.2 - ImmediateWithCueSelection,11,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,,ImmediateWithCueSelection,ImmediateWithCueSelection,47,1,1,IntroTest,ContinueButton,continue_button,2134.899999999907,,,,,0,1,0,,,,6,,BotoxIntroTest,,,,,,
54,1675421099349,03/02/2023 10:44:59,1675421098712,1,03/02/2023 11:44:58,89483,9,task-axm2,,26906303,BLIND,7991953,,complete,,,computer,Desktop or Laptop,Windows 7,Chrome 109.0.0.0,1366x768,1366x625,Passed_Trials,Study1.2 - ImmediateWithCueSelection,11,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,,ImmediateWithCueSelection,ImmediateWithCueSelection,48,1,1,Test,buttonA,response_text_area,64027.5,,,"Doordat het signaal wordt geblokkeerd, ontspannen de spieren. Hierdoor verdwijnen rimpels, maar de gezichtsuitdrukking verandert ook.",,0,1,0,,,,6,,BotoxTest,,,,,8,
55,1675421099510,03/02/2023 10:44:59,1675421098718,1,03/02/2023 11:44:58,89483,9,task-axm2,,26906303,BLIND,7991953,,complete,,,computer,Desktop or Laptop,Windows 7,Chrome 109.0.0.0,1366x768,1366x625,Passed_Trials,Study1.2 - ImmediateWithCueSelection,11,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,,ImmediateWithCueSelection,ImmediateWithCueSelection,48,1,1,Test,buttonB,continue_button,64027.5,,,,,0,1,0,,,,6,,BotoxTest,,,,,8,
56,1675421100501,03/02/2023 10:45:00,1675421099877,1,03/02/2023 11:44:59,89483,9,task-axm2,,26906303,BLIND,7991953,,complete,,,computer,Desktop or Laptop,Windows 7,Chrome 109.0.0.0,1366x768,1366x625,Passed_Trials,Study1.2 - ImmediateWithCueSelection,11,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,,ImmediateWithCueSelection,ImmediateWithCueSelection,25,1,1,HalfwayScreenIntroTexts,NextButton,continue_button,1087.8000000000466,,,,,0,1,0,,,,,,HalfwayScreenIntroTexts,,,,,,
57,1675421156118,03/02/2023 10:45:56,1675421155490,1,03/02/2023 11:45:55,89483,9,task-axm2,,26906303,BLIND,7991953,,complete,,,computer,Desktop or Laptop,Windows 7,Chrome 109.0.0.0,1366x768,1366x625,Passed_Trials,Study1.2 - ImmediateWithCueSelection,11,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,,ImmediateWithCueSelection,ImmediateWithCueSelection,2,1,1,Text,advancementZone,continue_button,55544.40000000014,,,,,0,1,0,,,,1,,MetroText,,,,,,
58,1675421225973,03/02/2023 10:47:05,1675421225334,1,03/02/2023 11:47:05,89483,9,task-axm2,,26906303,BLIND,7991953,,complete,,,computer,Desktop or Laptop,Windows 7,Chrome 109.0.0.0,1366x768,1366x625,Passed_Trials,Study1.2 - ImmediateWithCueSelection,11,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,,ImmediateWithCueSelection,ImmediateWithCueSelection,3,1,1,Diagramming,DiagBox1,response_text_area,69703.69999999995,,,Afval hoeft niet meer verwerkt te worden,,0,1,0,,,,1,,MetroDiagramCompletion,,5,,,,
59,1675421226291,03/02/2023 10:47:06,1675421225341,1,03/02/2023 11:47:05,89483,9,task-axm2,,26906303,BLIND,7991953,,complete,,,computer,Desktop or Laptop,Windows 7,Chrome 109.0.0.0,1366x768,1366x625,Passed_Trials,Study1.2 - ImmediateWithCueSelection,11,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,,ImmediateWithCueSelection,ImmediateWithCueSelection,3,1,1,Diagramming,DiagBox3,response_text_area,69703.69999999995,,,Er komt meer zeeleven,,0,1,0,,,,1,,MetroDiagramCompletion,,5,,,,
60,1675421226291,03/02/2023 10:47:06,1675421225341,1,03/02/2023 11:47:05,89483,9,task-axm2,,26906303,BLIND,7991953,,complete,,,computer,Desktop or Laptop,Windows 7,Chrome 109.0.0.0,1366x768,1366x625,Passed_Trials,Study1.2 - ImmediateWithCueSelection,11,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,,ImmediateWithCueSelection,ImmediateWithCueSelection,3,1,1,Diagramming,DiagBox4,response_text_area,69703.69999999995,,,Er onstaat een rif,,0,1,0,,,,1,,MetroDiagramCompletion,,5,,,,
61,1675421226291,03/02/2023 10:47:06,1675421225342,1,03/02/2023 11:47:05,89483,9,task-axm2,,26906303,BLIND,7991953,,complete,,,computer,Desktop or Laptop,Windows 7,Chrome 109.0.0.0,1366x768,1366x625,Passed_Trials,Study1.2 - ImmediateWithCueSelection,11,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,,ImmediateWithCueSelection,ImmediateWithCueSelection,3,1,1,Diagramming,DiagBox2,response_text_area,69703.69999999995,,,De wagons bieden een betere habitat,,0,1,0,,,,1,,MetroDiagramCompletion,,5,,,,
62,1675421226291,03/02/2023 10:47:06,1675421225343,1,03/02/2023 11:47:05,89483,9,task-axm2,,26906303,BLIND,7991953,,complete,,,computer,Desktop or Laptop,Windows 7,Chrome 109.0.0.0,1366x768,1366x625,Passed_Trials,Study1.2 - ImmediateWithCueSelection,11,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,,ImmediateWithCueSelection,ImmediateWithCueSelection,3,1,1,Diagramming,Zone1,continue_button,69703.69999999995,,,,,0,1,0,,,,1,,MetroDiagramCompletion,,5,,,,
63,1675421284692,03/02/2023 10:48:04,1675421284055,1,03/02/2023 11:48:04,89483,9,task-axm2,,26906303,BLIND,7991953,,complete,,,computer,Desktop or Laptop,Windows 7,Chrome 109.0.0.0,1366x768,1366x625,Passed_Trials,Study1.2 - ImmediateWithCueSelection,11,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,,ImmediateWithCueSelection,ImmediateWithCueSelection,4,1,1,DiagramStudy,Zone1,continue_button,58400.60000000009,,,,,0,1,0,,,,1,,MetroDiagramStudy,,,,,,
64,1675421291003,03/02/2023 10:48:11,1675421290356,1,03/02/2023 11:48:10,89483,9,task-axm2,,26906303,BLIND,7991953,,complete,,,computer,Desktop or Laptop,Windows 7,Chrome 109.0.0.0,1366x768,1366x625,Passed_Trials,Study1.2 - ImmediateWithCueSelection,11,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,,ImmediateWithCueSelection,ImmediateWithCueSelection,5,1,1,RestudyDecision,Selection1,response_dropdown,6283.082000000053,,,Nee,,0,1,0,,,,1,,RestudyDecisionText4,,,,,,
65,1675421291060,03/02/2023 10:48:11,1675421290359,1,03/02/2023 11:48:10,89483,9,task-axm2,,26906303,BLIND,7991953,,complete,,,computer,Desktop or Laptop,Windows 7,Chrome 109.0.0.0,1366x768,1366x625,Passed_Trials,Study1.2 - ImmediateWithCueSelection,11,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,,ImmediateWithCueSelection,ImmediateWithCueSelection,5,1,1,RestudyDecision,script,force_advance,6283.082000000053,,,,,0,1,0,,,,1,,RestudyDecisionText4,,,,,,
66,1675421292495,03/02/2023 10:48:12,1675421291870,1,03/02/2023 11:48:11,89483,9,task-axm2,,26906303,BLIND,7991953,,complete,,,computer,Desktop or Laptop,Windows 7,Chrome 109.0.0.0,1366x768,1366x625,Passed_Trials,Study1.2 - ImmediateWithCueSelection,11,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,,ImmediateWithCueSelection,ImmediateWithCueSelection,6,1,1,JoL,Four,response_button_text,1480.7000000001863,,,4,1,0,1,0,,,,1,,MetroJoL,,,,,,
67,1675421293867,03/02/2023 10:48:13,1675421293217,1,03/02/2023 11:48:13,89483,9,task-axm2,,26906303,BLIND,7991953,,complete,,,computer,Desktop or Laptop,Windows 7,Chrome 109.0.0.0,1366x768,1366x625,Passed_Trials,Study1.2 - ImmediateWithCueSelection,11,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,,ImmediateWithCueSelection,ImmediateWithCueSelection,7,1,1,IntroTest,ContinueButton,continue_button,1305.2000000001863,,,,,0,1,0,,,,1,,MetroIntroTest,,,,,,
68,1675421384640,03/02/2023 10:49:44,1675421384006,1,03/02/2023 11:49:44,89483,9,task-axm2,,26906303,BLIND,7991953,,complete,,,computer,Desktop or Laptop,Windows 7,Chrome 109.0.0.0,1366x768,1366x625,Passed_Trials,Study1.2 - ImmediateWithCueSelection,11,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,,ImmediateWithCueSelection,ImmediateWithCueSelection,8,1,1,Test,buttonA,response_text_area,90750.80000000016,,,Door de wagons te laten ontstaat er een kunstmatig rif waardoor er meer zeeplankton komt en daardoor komen er meer zeedieren. Ook hoeft het afval niet meer verwerkt te worden.,,0,1,0,,,,1,,MetroTest,,,,,8,
69,1675421384776,03/02/2023 10:49:44,1675421384012,1,03/02/2023 11:49:44,89483,9,task-axm2,,26906303,BLIND,7991953,,complete,,,computer,Desktop or Laptop,Windows 7,Chrome 109.0.0.0,1366x768,1366x625,Passed_Trials,Study1.2 - ImmediateWithCueSelection,11,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,,ImmediateWithCueSelection,ImmediateWithCueSelection,8,1,1,Test,buttonB,continue_button,90750.80000000016,,,,,0,1,0,,,,1,,MetroTest,,,,,8,
70,1675421386592,03/02/2023 10:49:46,1675421385965,1,03/02/2023 11:49:45,89483,9,task-axm2,,26906303,BLIND,7991953,,complete,,,computer,Desktop or Laptop,Windows 7,Chrome 109.0.0.0,1366x768,1366x625,Passed_Trials,Study1.2 - ImmediateWithCueSelection,11,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,,ImmediateWithCueSelection,ImmediateWithCueSelection,33,3,1,Notification,ContinueButton,continue_button,1871.6999999997206,,,,,0,1,0,,,,,,InBetweenScreen,,,,,,"<center><p style=""font-size:30px""><b>4 van 6</b></p></center>"
71,1675421437898,03/02/2023 10:50:37,1675421437247,1,03/02/2023 11:50:37,89483,9,task-axm2,,26906303,BLIND,7991953,,complete,,,computer,Desktop or Laptop,Windows 7,Chrome 109.0.0.0,1366x768,1366x625,Passed_Trials,Study1.2 - ImmediateWithCueSelection,11,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,,ImmediateWithCueSelection,ImmediateWithCueSelection,18,1,1,Text,advancementZone,continue_button,51242.80000000028,,,,,0,1,0,,,,3,,MuziekText,,,,,,
72,1675421529930,03/02/2023 10:52:09,1675421529290,1,03/02/2023 11:52:09,89483,9,task-axm2,,26906303,BLIND,7991953,,complete,,,computer,Desktop or Laptop,Windows 7,Chrome 109.0.0.0,1366x768,1366x625,Passed_Trials,Study1.2 - ImmediateWithCueSelection,11,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,,ImmediateWithCueSelection,ImmediateWithCueSelection,19,1,1,Diagramming,DiagBox1,response_text_area,91952.6000000001,,,Je gebruikt voor muziek spelen veel verschillende gebieden van je hersenene,,0,1,0,,,,3,,MuziekDiagramCompletion,,5,,,,
73,1675421530250,03/02/2023 10:52:10,1675421529297,1,03/02/2023 11:52:09,89483,9,task-axm2,,26906303,BLIND,7991953,,complete,,,computer,Desktop or Laptop,Windows 7,Chrome 109.0.0.0,1366x768,1366x625,Passed_Trials,Study1.2 - ImmediateWithCueSelection,11,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,,ImmediateWithCueSelection,ImmediateWithCueSelection,19,1,1,Diagramming,DiagBox2,response_text_area,91952.6000000001,,,Kinderen hebben gemiddeld een hoger IQ als ze muziek spelen,,0,1,0,,,,3,,MuziekDiagramCompletion,,5,,,,
74,1675421530250,03/02/2023 10:52:10,1675421529298,1,03/02/2023 11:52:09,89483,9,task-axm2,,26906303,BLIND,7991953,,complete,,,computer,Desktop or Laptop,Windows 7,Chrome 109.0.0.0,1366x768,1366x625,Passed_Trials,Study1.2 - ImmediateWithCueSelection,11,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,,ImmediateWithCueSelection,ImmediateWithCueSelection,19,1,1,Diagramming,DiagBox3,response_text_area,91952.6000000001,,,Herinneringen worden gekoppelt aan muziek,,0,1,0,,,,3,,MuziekDiagramCompletion,,5,,,,
75,1675421530250,03/02/2023 10:52:10,1675421529299,1,03/02/2023 11:52:09,89483,9,task-axm2,,26906303,BLIND,7991953,,complete,,,computer,Desktop or Laptop,Windows 7,Chrome 109.0.0.0,1366x768,1366x625,Passed_Trials,Study1.2 - ImmediateWithCueSelection,11,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,,ImmediateWithCueSelection,ImmediateWithCueSelection,19,1,1,Diagramming,DiagBox4,response_text_area,91952.6000000001,,,Mensen met alzheimer kunnen muziek gebruiken om herinneringen op te halen,,0,1,0,,,,3,,MuziekDiagramCompletion,,5,,,,
76,1675421530250,03/02/2023 10:52:10,1675421529300,1,03/02/2023 11:52:09,89483,9,task-axm2,,26906303,BLIND,7991953,,complete,,,computer,Desktop or Laptop,Windows 7,Chrome 109.0.0.0,1366x768,1366x625,Passed_Trials,Study1.2 - ImmediateWithCueSelection,11,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,,ImmediateWithCueSelection,ImmediateWithCueSelection,19,1,1,Diagramming,Zone1,continue_button,91952.6000000001,,,,,0,1,0,,,,3,,MuziekDiagramCompletion,,5,,,,
77,1675421538512,03/02/2023 10:52:18,1675421537878,1,03/02/2023 11:52:17,89483,9,task-axm2,,26906303,BLIND,7991953,,complete,,,computer,Desktop or Laptop,Windows 7,Chrome 109.0.0.0,1366x768,1366x625,Passed_Trials,Study1.2 - ImmediateWithCueSelection,11,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,,ImmediateWithCueSelection,ImmediateWithCueSelection,20,1,1,DiagramStudy,Zone1,continue_button,8254.400000000373,,,,,0,1,0,,,,3,,MuziekDiagramStudy,,,,,,
78,1675421541556,03/02/2023 10:52:21,1675421540924,1,03/02/2023 11:52:20,89483,9,task-axm2,,26906303,BLIND,7991953,,complete,,,computer,Desktop or Laptop,Windows 7,Chrome 109.0.0.0,1366x768,1366x625,Passed_Trials,Study1.2 - ImmediateWithCueSelection,11,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,,ImmediateWithCueSelection,ImmediateWithCueSelection,21,1,1,RestudyDecision,Selection1,response_dropdown,3016.5459999998566,,,Nee,,0,1,0,,,,3,,RestudyDecisionText5,,,,,,
79,1675421541632,03/02/2023 10:52:21,1675421540929,1,03/02/2023 11:52:20,89483,9,task-axm2,,26906303,BLIND,7991953,,complete,,,computer,Desktop or Laptop,Windows 7,Chrome 109.0.0.0,1366x768,1366x625,Passed_Trials,Study1.2 - ImmediateWithCueSelection,11,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,,ImmediateWithCueSelection,ImmediateWithCueSelection,21,1,1,RestudyDecision,script,force_advance,3016.5459999998566,,,,,0,1,0,,,,3,,RestudyDecisionText5,,,,,,
80,1675421542779,03/02/2023 10:52:22,1675421542153,1,03/02/2023 11:52:22,89483,9,task-axm2,,26906303,BLIND,7991953,,complete,,,computer,Desktop or Laptop,Windows 7,Chrome 109.0.0.0,1366x768,1366x625,Passed_Trials,Study1.2 - ImmediateWithCueSelection,11,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,,ImmediateWithCueSelection,ImmediateWithCueSelection,22,1,1,JoL,Four,response_button_text,1179.2999999998137,,,4,1,0,1,0,,,,3,,MuziekJoL,,,,,,
81,1675421544562,03/02/2023 10:52:24,1675421543939,1,03/02/2023 11:52:23,89483,9,task-axm2,,26906303,BLIND,7991953,,complete,,,computer,Desktop or Laptop,Windows 7,Chrome 109.0.0.0,1366x768,1366x625,Passed_Trials,Study1.2 - ImmediateWithCueSelection,11,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,,ImmediateWithCueSelection,ImmediateWithCueSelection,23,1,1,IntroTest,ContinueButton,continue_button,1746.6000000000931,,,,,0,1,0,,,,3,,MuziekIntroTest,,,,,,
82,1675421641876,03/02/2023 10:54:01,1675421641253,1,03/02/2023 11:54:01,89483,9,task-axm2,,26906303,BLIND,7991953,,complete,,,computer,Desktop or Laptop,Windows 7,Chrome 109.0.0.0,1366x768,1366x625,Passed_Trials,Study1.2 - ImmediateWithCueSelection,11,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,,ImmediateWithCueSelection,ImmediateWithCueSelection,24,1,1,Test,buttonA,response_text_area,97255,,,Bij muziek spelen gebruik verschillende gebieden van je hersenen. Hiedoor hebben kinderen die muziek spelen gemiddeld een hoger IQ. Ook helpt het met wiskundige vaardigheden en met herinneringen ophalen.,,0,1,0,,,,3,,MuziekTest,,,,,8,
83,1675421642052,03/02/2023 10:54:02,1675421641259,1,03/02/2023 11:54:01,89483,9,task-axm2,,26906303,BLIND,7991953,,complete,,,computer,Desktop or Laptop,Windows 7,Chrome 109.0.0.0,1366x768,1366x625,Passed_Trials,Study1.2 - ImmediateWithCueSelection,11,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,,ImmediateWithCueSelection,ImmediateWithCueSelection,24,1,1,Test,buttonB,continue_button,97255,,,,,0,1,0,,,,3,,MuziekTest,,,,,8,
84,1675421643317,03/02/2023 10:54:03,1675421642680,1,03/02/2023 11:54:02,89483,9,task-axm2,,26906303,BLIND,7991953,,complete,,,computer,Desktop or Laptop,Windows 7,Chrome 109.0.0.0,1366x768,1366x625,Passed_Trials,Study1.2 - ImmediateWithCueSelection,11,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,,ImmediateWithCueSelection,ImmediateWithCueSelection,41,4,1,Notification,ContinueButton,continue_button,1340.2000000001863,,,,,0,1,0,,,,,,InBetweenScreen,,,,,,"<center><p style=""font-size:30px""><b>5 van 6</b></p></center>"
