Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-81rl,checkpoint-ciwr,checkpoint-77l8,checkpoint-x76j,checkpoint-b2g1,checkpoint-5gtg,checkpoint-dxsu,checkpoint-w6lf,checkpoint-hoqr,checkpoint-miih,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,ANSWER,Diagram Box Rows,Diagram Box Require Response,TextTypes,ToetsTextArea,"# Xof6Trials

Your body text here."
47,1670834536784,12/12/2022 08:42:16,1670834536622,1,12/12/2022 09:42:16,89483,9,task-x2sf,,25868498,BLIND,7649913,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 107.0,1366x768,1366x643,Passed_Trials,Study1.2 - ImmediateDiagrammingOnly,2,DiagrammingOnly,,,,,,,Passed_Intro,Passed_Practice,Passed_Trials,ImmediateDiagrammingOnly,ImmediateDiagrammingOnly,27,1,1,Diagramming,DiagBox3,response_text_area,117543,,,deze route moest korter om meer en sneller te kunnen handelen,,0,1,0,,,,4,,SuezDiagramCompletion,,5,,,,
48,1670834536784,12/12/2022 08:42:16,1670834536623,1,12/12/2022 09:42:16,89483,9,task-x2sf,,25868498,BLIND,7649913,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 107.0,1366x768,1366x643,Passed_Trials,Study1.2 - ImmediateDiagrammingOnly,2,DiagrammingOnly,,,,,,,Passed_Intro,Passed_Practice,Passed_Trials,ImmediateDiagrammingOnly,ImmediateDiagrammingOnly,27,1,1,Diagramming,DiagBox4,response_text_area,117543,,,Er werd een kanaal gegraven om deze route korter te maken,,0,1,0,,,,4,,SuezDiagramCompletion,,5,,,,
49,1670834536784,12/12/2022 08:42:16,1670834536623,1,12/12/2022 09:42:16,89483,9,task-x2sf,,25868498,BLIND,7649913,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 107.0,1366x768,1366x643,Passed_Trials,Study1.2 - ImmediateDiagrammingOnly,2,DiagrammingOnly,,,,,,,Passed_Intro,Passed_Practice,Passed_Trials,ImmediateDiagrammingOnly,ImmediateDiagrammingOnly,27,1,1,Diagramming,DiagBox1,response_text_area,117543,,,het was een lange reis van de indische zee naar de atlantische oceaan,,0,1,0,,,,4,,SuezDiagramCompletion,,5,,,,
50,1670834536784,12/12/2022 08:42:16,1670834536623,1,12/12/2022 09:42:16,89483,9,task-x2sf,,25868498,BLIND,7649913,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 107.0,1366x768,1366x643,Passed_Trials,Study1.2 - ImmediateDiagrammingOnly,2,DiagrammingOnly,,,,,,,Passed_Intro,Passed_Practice,Passed_Trials,ImmediateDiagrammingOnly,ImmediateDiagrammingOnly,27,1,1,Diagramming,Zone1,continue_button,117543,,,,,0,1,0,,,,4,,SuezDiagramCompletion,,5,,,,
51,1670834537915,12/12/2022 08:42:17,1670834537820,1,12/12/2022 09:42:17,89483,9,task-x2sf,,25868498,BLIND,7649913,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 107.0,1366x768,1366x643,Passed_Trials,Study1.2 - ImmediateDiagrammingOnly,2,DiagrammingOnly,,,,,,,Passed_Intro,Passed_Practice,Passed_Trials,ImmediateDiagrammingOnly,ImmediateDiagrammingOnly,28,1,1,DiagramStudy,Zone1,continue_button,1147,,,,,0,1,0,,,,4,,SuezDiagramStudy,,,,,,
52,1670834541975,12/12/2022 08:42:21,1670834541885,1,12/12/2022 09:42:21,89483,9,task-x2sf,,25868498,BLIND,7649913,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 107.0,1366x768,1366x643,Passed_Trials,Study1.2 - ImmediateDiagrammingOnly,2,DiagrammingOnly,,,,,,,Passed_Intro,Passed_Practice,Passed_Trials,ImmediateDiagrammingOnly,ImmediateDiagrammingOnly,29,1,1,RestudyDecision,Selection1,response_dropdown,4066.939999999944,,,Ja,,0,1,0,,,,4,,SuezRestudyDecision,,,,,,
53,1670834542035,12/12/2022 08:42:22,1670834541886,1,12/12/2022 09:42:21,89483,9,task-x2sf,,25868498,BLIND,7649913,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 107.0,1366x768,1366x643,Passed_Trials,Study1.2 - ImmediateDiagrammingOnly,2,DiagrammingOnly,,,,,,,Passed_Intro,Passed_Practice,Passed_Trials,ImmediateDiagrammingOnly,ImmediateDiagrammingOnly,29,1,1,RestudyDecision,script,force_advance,4066.939999999944,,,,,0,1,0,,,,4,,SuezRestudyDecision,,,,,,
54,1670834545354,12/12/2022 08:42:25,1670834545253,1,12/12/2022 09:42:25,89483,9,task-x2sf,,25868498,BLIND,7649913,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 107.0,1366x768,1366x643,Passed_Trials,Study1.2 - ImmediateDiagrammingOnly,2,DiagrammingOnly,,,,,,,Passed_Intro,Passed_Practice,Passed_Trials,ImmediateDiagrammingOnly,ImmediateDiagrammingOnly,30,1,1,JoL,Two,response_button_text,3354,,,2,1,0,1,0,,,,4,,SuezJoL,,,,,,
55,1670834546696,12/12/2022 08:42:26,1670834546596,1,12/12/2022 09:42:26,89483,9,task-x2sf,,25868498,BLIND,7649913,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 107.0,1366x768,1366x643,Passed_Trials,Study1.2 - ImmediateDiagrammingOnly,2,DiagrammingOnly,,,,,,,Passed_Intro,Passed_Practice,Passed_Trials,ImmediateDiagrammingOnly,ImmediateDiagrammingOnly,31,1,1,IntroTest,ContinueButton,continue_button,1335,,,,,0,1,0,,,,4,,SuezIntroTest,,,,,,
56,1670834690485,12/12/2022 08:44:50,1670834690244,1,12/12/2022 09:44:50,89483,9,task-x2sf,,25868498,BLIND,7649913,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 107.0,1366x768,1366x643,Passed_Trials,Study1.2 - ImmediateDiagrammingOnly,2,DiagrammingOnly,,,,,,,Passed_Intro,Passed_Practice,Passed_Trials,ImmediateDiagrammingOnly,ImmediateDiagrammingOnly,32,1,1,Test,buttonA,response_text_area,143638,,,"De indische oceaan en de noordzee waren niet verbonden.
Saoudi arabische handelaren konden nieit snel han delen met europese handelaren.
Er moest om heel afrika heen gevaard worden en dat moest korter
er werd een kanaal gegraven om dit te bereiken
handel was veel beter mogelijk door dit kanaal",,0,1,0,,,,4,,SuezTest,,,,,8,
57,1670834690556,12/12/2022 08:44:50,1670834690246,1,12/12/2022 09:44:50,89483,9,task-x2sf,,25868498,BLIND,7649913,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 107.0,1366x768,1366x643,Passed_Trials,Study1.2 - ImmediateDiagrammingOnly,2,DiagrammingOnly,,,,,,,Passed_Intro,Passed_Practice,Passed_Trials,ImmediateDiagrammingOnly,ImmediateDiagrammingOnly,32,1,1,Test,buttonB,continue_button,143638,,,,,0,1,0,,,,4,,SuezTest,,,,,8,
58,1670834695658,12/12/2022 08:44:55,1670834695564,1,12/12/2022 09:44:55,89483,9,task-x2sf,,25868498,BLIND,7649913,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 107.0,1366x768,1366x643,Passed_Trials,Study1.2 - ImmediateDiagrammingOnly,2,DiagrammingOnly,,,,,,,Passed_Intro,Passed_Practice,Passed_Trials,ImmediateDiagrammingOnly,ImmediateDiagrammingOnly,33,3,1,Notification,ContinueButton,continue_button,5309,,,,,0,1,0,,,,,,InBetweenScreen,,,,,,"<center><p style=""font-size:30px""><b>4 van 6</b></p></center>"
59,1670834740445,12/12/2022 08:45:40,1670834740365,1,12/12/2022 09:45:40,89483,9,task-x2sf,,25868498,BLIND,7649913,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 107.0,1366x768,1366x643,Passed_Trials,Study1.2 - ImmediateDiagrammingOnly,2,DiagrammingOnly,,,,,,,Passed_Intro,Passed_Practice,Passed_Trials,ImmediateDiagrammingOnly,ImmediateDiagrammingOnly,10,1,1,Text,advancementZone,continue_button,44787,,,,,0,1,0,,,,2,,BetonText,,,,,,
60,1670834792114,12/12/2022 08:46:32,1670834791998,1,12/12/2022 09:46:31,89483,9,task-x2sf,,25868498,BLIND,7649913,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 107.0,1366x768,1366x643,Passed_Trials,Study1.2 - ImmediateDiagrammingOnly,2,DiagrammingOnly,,,,,,,Passed_Intro,Passed_Practice,Passed_Trials,ImmediateDiagrammingOnly,ImmediateDiagrammingOnly,11,1,1,Diagramming,DiagBox2,response_text_area,51617,,,het materiaal is goedgekeurd om te gebruiken in gebouwen,,0,1,0,,,,2,,BetonDiagramCompletion,,5,,,,
61,1670834792187,12/12/2022 08:46:32,1670834792000,1,12/12/2022 09:46:32,89483,9,task-x2sf,,25868498,BLIND,7649913,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 107.0,1366x768,1366x643,Passed_Trials,Study1.2 - ImmediateDiagrammingOnly,2,DiagrammingOnly,,,,,,,Passed_Intro,Passed_Practice,Passed_Trials,ImmediateDiagrammingOnly,ImmediateDiagrammingOnly,11,1,1,Diagramming,DiagBox3,response_text_area,51617,,,als het warm is kan beton krimpen,,0,1,0,,,,2,,BetonDiagramCompletion,,5,,,,
62,1670834792187,12/12/2022 08:46:32,1670834792000,1,12/12/2022 09:46:32,89483,9,task-x2sf,,25868498,BLIND,7649913,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 107.0,1366x768,1366x643,Passed_Trials,Study1.2 - ImmediateDiagrammingOnly,2,DiagrammingOnly,,,,,,,Passed_Intro,Passed_Practice,Passed_Trials,ImmediateDiagrammingOnly,ImmediateDiagrammingOnly,11,1,1,Diagramming,DiagBox4,response_text_area,51617,,,hierdoor kunnen gebouwen instorten,,0,1,0,,,,2,,BetonDiagramCompletion,,5,,,,
63,1670834792187,12/12/2022 08:46:32,1670834792000,1,12/12/2022 09:46:32,89483,9,task-x2sf,,25868498,BLIND,7649913,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 107.0,1366x768,1366x643,Passed_Trials,Study1.2 - ImmediateDiagrammingOnly,2,DiagrammingOnly,,,,,,,Passed_Intro,Passed_Practice,Passed_Trials,ImmediateDiagrammingOnly,ImmediateDiagrammingOnly,11,1,1,Diagramming,DiagBox1,response_text_area,51617,,,beton is een veelgebruikte grondstof,,0,1,0,,,,2,,BetonDiagramCompletion,,5,,,,
64,1670834792187,12/12/2022 08:46:32,1670834792000,1,12/12/2022 09:46:32,89483,9,task-x2sf,,25868498,BLIND,7649913,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 107.0,1366x768,1366x643,Passed_Trials,Study1.2 - ImmediateDiagrammingOnly,2,DiagrammingOnly,,,,,,,Passed_Intro,Passed_Practice,Passed_Trials,ImmediateDiagrammingOnly,ImmediateDiagrammingOnly,11,1,1,Diagramming,Zone1,continue_button,51617,,,,,0,1,0,,,,2,,BetonDiagramCompletion,,5,,,,
65,1670834793641,12/12/2022 08:46:33,1670834793556,1,12/12/2022 09:46:33,89483,9,task-x2sf,,25868498,BLIND,7649913,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 107.0,1366x768,1366x643,Passed_Trials,Study1.2 - ImmediateDiagrammingOnly,2,DiagrammingOnly,,,,,,,Passed_Intro,Passed_Practice,Passed_Trials,ImmediateDiagrammingOnly,ImmediateDiagrammingOnly,12,1,1,DiagramStudy,Continue,continue_button,1512,,,,,0,1,0,,,,2,,BetonDiagramStudy,,,,,,
66,1670834795888,12/12/2022 08:46:35,1670834795788,1,12/12/2022 09:46:35,89483,9,task-x2sf,,25868498,BLIND,7649913,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 107.0,1366x768,1366x643,Passed_Trials,Study1.2 - ImmediateDiagrammingOnly,2,DiagrammingOnly,,,,,,,Passed_Intro,Passed_Practice,Passed_Trials,ImmediateDiagrammingOnly,ImmediateDiagrammingOnly,13,1,1,RestudyDecision,Selection1,response_dropdown,2233.4799999999814,,,Ja,,0,1,0,,,,2,,BetonRestudyDecision,,,,,,
67,1670834795955,12/12/2022 08:46:35,1670834795789,1,12/12/2022 09:46:35,89483,9,task-x2sf,,25868498,BLIND,7649913,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 107.0,1366x768,1366x643,Passed_Trials,Study1.2 - ImmediateDiagrammingOnly,2,DiagrammingOnly,,,,,,,Passed_Intro,Passed_Practice,Passed_Trials,ImmediateDiagrammingOnly,ImmediateDiagrammingOnly,13,1,1,RestudyDecision,script,force_advance,2233.4799999999814,,,,,0,1,0,,,,2,,BetonRestudyDecision,,,,,,
68,1670834798304,12/12/2022 08:46:38,1670834798164,1,12/12/2022 09:46:38,89483,9,task-x2sf,,25868498,BLIND,7649913,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 107.0,1366x768,1366x643,Passed_Trials,Study1.2 - ImmediateDiagrammingOnly,2,DiagrammingOnly,,,,,,,Passed_Intro,Passed_Practice,Passed_Trials,ImmediateDiagrammingOnly,ImmediateDiagrammingOnly,14,1,1,JoL,Three,response_button_text,2363,,,3,1,0,1,0,,,,2,,BetonJoL,,,,,,
69,1670834799363,12/12/2022 08:46:39,1670834799269,1,12/12/2022 09:46:39,89483,9,task-x2sf,,25868498,BLIND,7649913,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 107.0,1366x768,1366x643,Passed_Trials,Study1.2 - ImmediateDiagrammingOnly,2,DiagrammingOnly,,,,,,,Passed_Intro,Passed_Practice,Passed_Trials,ImmediateDiagrammingOnly,ImmediateDiagrammingOnly,15,1,1,IntroTest,ContinueButton,continue_button,1094,,,,,0,1,0,,,,2,,BetonIntroTest,,,,,,
70,1670834897875,12/12/2022 08:48:17,1670834897796,1,12/12/2022 09:48:17,89483,9,task-x2sf,,25868498,BLIND,7649913,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 107.0,1366x768,1366x643,Passed_Trials,Study1.2 - ImmediateDiagrammingOnly,2,DiagrammingOnly,,,,,,,Passed_Intro,Passed_Practice,Passed_Trials,ImmediateDiagrammingOnly,ImmediateDiagrammingOnly,16,1,1,Test,buttonA,response_text_area,98511,,,"Beton wordt veel gebruikt in gebouwen
het materiaal is goedgekeurd voor gebruik in gebouwen
beton kan krimpen door hitte
gebouwen kunnen onstabiel worden
gebouwen moeten gechecked worden op het beton",,0,1,0,,,,2,,BetonTest,,,,,8,
71,1670834897935,12/12/2022 08:48:17,1670834897797,1,12/12/2022 09:48:17,89483,9,task-x2sf,,25868498,BLIND,7649913,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 107.0,1366x768,1366x643,Passed_Trials,Study1.2 - ImmediateDiagrammingOnly,2,DiagrammingOnly,,,,,,,Passed_Intro,Passed_Practice,Passed_Trials,ImmediateDiagrammingOnly,ImmediateDiagrammingOnly,16,1,1,Test,buttonB,continue_button,98511,,,,,0,1,0,,,,2,,BetonTest,,,,,8,
72,1670834899169,12/12/2022 08:48:19,1670834899075,1,12/12/2022 09:48:19,89483,9,task-x2sf,,25868498,BLIND,7649913,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 107.0,1366x768,1366x643,Passed_Trials,Study1.2 - ImmediateDiagrammingOnly,2,DiagrammingOnly,,,,,,,Passed_Intro,Passed_Practice,Passed_Trials,ImmediateDiagrammingOnly,ImmediateDiagrammingOnly,41,4,1,Notification,ContinueButton,continue_button,1268,,,,,0,1,0,,,,,,InBetweenScreen,,,,,,"<center><p style=""font-size:30px""><b>5 van 6</b></p></center>"
73,1670834947409,12/12/2022 08:49:07,1670834947320,1,12/12/2022 09:49:07,89483,9,task-x2sf,,25868498,BLIND,7649913,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 107.0,1366x768,1366x643,Passed_Trials,Study1.2 - ImmediateDiagrammingOnly,2,DiagrammingOnly,,,,,,,Passed_Intro,Passed_Practice,Passed_Trials,ImmediateDiagrammingOnly,ImmediateDiagrammingOnly,18,1,1,Text,advancementZone,continue_button,48227,,,,,0,1,0,,,,3,,MuziekText,,,,,,
74,1670835048697,12/12/2022 08:50:48,1670835048625,1,12/12/2022 09:50:48,89483,9,task-x2sf,,25868498,BLIND,7649913,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 107.0,1366x768,1366x643,Passed_Trials,Study1.2 - ImmediateDiagrammingOnly,2,DiagrammingOnly,,,,,,,Passed_Intro,Passed_Practice,Passed_Trials,ImmediateDiagrammingOnly,ImmediateDiagrammingOnly,19,1,1,Diagramming,DiagBox1,response_text_area,101278,,,veel delen van je brein gebruiken,,0,1,0,,,,3,,MuziekDiagramCompletion,,5,,,,
75,1670835048777,12/12/2022 08:50:48,1670835048627,1,12/12/2022 09:50:48,89483,9,task-x2sf,,25868498,BLIND,7649913,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 107.0,1366x768,1366x643,Passed_Trials,Study1.2 - ImmediateDiagrammingOnly,2,DiagrammingOnly,,,,,,,Passed_Intro,Passed_Practice,Passed_Trials,ImmediateDiagrammingOnly,ImmediateDiagrammingOnly,19,1,1,Diagramming,DiagBox2,response_text_area,101278,,,hoger iq gemiddeld bij 12 jaar oude kinderen,,0,1,0,,,,3,,MuziekDiagramCompletion,,5,,,,
76,1670835048777,12/12/2022 08:50:48,1670835048627,1,12/12/2022 09:50:48,89483,9,task-x2sf,,25868498,BLIND,7649913,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 107.0,1366x768,1366x643,Passed_Trials,Study1.2 - ImmediateDiagrammingOnly,2,DiagrammingOnly,,,,,,,Passed_Intro,Passed_Practice,Passed_Trials,ImmediateDiagrammingOnly,ImmediateDiagrammingOnly,19,1,1,Diagramming,DiagBox3,response_text_area,101278,,,helpen met bijvoorbeeld breuken ,,0,1,0,,,,3,,MuziekDiagramCompletion,,5,,,,
77,1670835048777,12/12/2022 08:50:48,1670835048627,1,12/12/2022 09:50:48,89483,9,task-x2sf,,25868498,BLIND,7649913,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 107.0,1366x768,1366x643,Passed_Trials,Study1.2 - ImmediateDiagrammingOnly,2,DiagrammingOnly,,,,,,,Passed_Intro,Passed_Practice,Passed_Trials,ImmediateDiagrammingOnly,ImmediateDiagrammingOnly,19,1,1,Diagramming,DiagBox4,response_text_area,101278,,,je kan je dingen herinneren door muziek,,0,1,0,,,,3,,MuziekDiagramCompletion,,5,,,,
78,1670835048777,12/12/2022 08:50:48,1670835048627,1,12/12/2022 09:50:48,89483,9,task-x2sf,,25868498,BLIND,7649913,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 107.0,1366x768,1366x643,Passed_Trials,Study1.2 - ImmediateDiagrammingOnly,2,DiagrammingOnly,,,,,,,Passed_Intro,Passed_Practice,Passed_Trials,ImmediateDiagrammingOnly,ImmediateDiagrammingOnly,19,1,1,Diagramming,Zone1,continue_button,101278,,,,,0,1,0,,,,3,,MuziekDiagramCompletion,,5,,,,
79,1670835050063,12/12/2022 08:50:50,1670835049994,1,12/12/2022 09:50:49,89483,9,task-x2sf,,25868498,BLIND,7649913,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 107.0,1366x768,1366x643,Passed_Trials,Study1.2 - ImmediateDiagrammingOnly,2,DiagrammingOnly,,,,,,,Passed_Intro,Passed_Practice,Passed_Trials,ImmediateDiagrammingOnly,ImmediateDiagrammingOnly,20,1,1,DiagramStudy,Zone1,continue_button,1318,,,,,0,1,0,,,,3,,MuziekDiagramStudy,,,,,,
80,1670835053390,12/12/2022 08:50:53,1670835053322,1,12/12/2022 09:50:53,89483,9,task-x2sf,,25868498,BLIND,7649913,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 107.0,1366x768,1366x643,Passed_Trials,Study1.2 - ImmediateDiagrammingOnly,2,DiagrammingOnly,,,,,,,Passed_Intro,Passed_Practice,Passed_Trials,ImmediateDiagrammingOnly,ImmediateDiagrammingOnly,21,1,1,RestudyDecision,Selection1,response_dropdown,3333.5400000000373,,,Ja,,0,1,0,,,,3,,MuziekRestudyDecision,,,,,,
81,1670835053446,12/12/2022 08:50:53,1670835053322,1,12/12/2022 09:50:53,89483,9,task-x2sf,,25868498,BLIND,7649913,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 107.0,1366x768,1366x643,Passed_Trials,Study1.2 - ImmediateDiagrammingOnly,2,DiagrammingOnly,,,,,,,Passed_Intro,Passed_Practice,Passed_Trials,ImmediateDiagrammingOnly,ImmediateDiagrammingOnly,21,1,1,RestudyDecision,script,force_advance,3333.5400000000373,,,,,0,1,0,,,,3,,MuziekRestudyDecision,,,,,,
82,1670835055222,12/12/2022 08:50:55,1670835055154,1,12/12/2022 09:50:55,89483,9,task-x2sf,,25868498,BLIND,7649913,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 107.0,1366x768,1366x643,Passed_Trials,Study1.2 - ImmediateDiagrammingOnly,2,DiagrammingOnly,,,,,,,Passed_Intro,Passed_Practice,Passed_Trials,ImmediateDiagrammingOnly,ImmediateDiagrammingOnly,22,1,1,JoL,Three,response_button_text,1821,,,3,1,0,1,0,,,,3,,MuziekJoL,,,,,,
83,1670835056295,12/12/2022 08:50:56,1670835056226,1,12/12/2022 09:50:56,89483,9,task-x2sf,,25868498,BLIND,7649913,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 107.0,1366x768,1366x643,Passed_Trials,Study1.2 - ImmediateDiagrammingOnly,2,DiagrammingOnly,,,,,,,Passed_Intro,Passed_Practice,Passed_Trials,ImmediateDiagrammingOnly,ImmediateDiagrammingOnly,23,1,1,IntroTest,ContinueButton,continue_button,1063,,,,,0,1,0,,,,3,,MuziekIntroTest,,,,,,
84,1670835163315,12/12/2022 08:52:43,1670835163258,1,12/12/2022 09:52:43,89483,9,task-x2sf,,25868498,BLIND,7649913,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 107.0,1366x768,1366x643,Passed_Trials,Study1.2 - ImmediateDiagrammingOnly,2,DiagrammingOnly,,,,,,,Passed_Intro,Passed_Practice,Passed_Trials,ImmediateDiagrammingOnly,ImmediateDiagrammingOnly,24,1,1,Test,buttonA,response_text_area,107017,,,"Als je muziek leest en speelt zijn meerdere delen in je brein actief
kinderen van 12 die muziek spelen hebben gemiddeld een hoger iq dan kinderen die geen muziek spelen.
Het spelen van muziek kan helpen met dingen als breuken.
Je kan herinneriingen bovenhalen door muziek te horen.",,0,1,0,,,,3,,MuziekTest,,,,,8,
85,1670835163384,12/12/2022 08:52:43,1670835163259,1,12/12/2022 09:52:43,89483,9,task-x2sf,,25868498,BLIND,7649913,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 107.0,1366x768,1366x643,Passed_Trials,Study1.2 - ImmediateDiagrammingOnly,2,DiagrammingOnly,,,,,,,Passed_Intro,Passed_Practice,Passed_Trials,ImmediateDiagrammingOnly,ImmediateDiagrammingOnly,24,1,1,Test,buttonB,continue_button,107017,,,,,0,1,0,,,,3,,MuziekTest,,,,,8,
86,1670835165384,12/12/2022 08:52:45,1670835165322,1,12/12/2022 09:52:45,89483,9,task-x2sf,,25868498,BLIND,7649913,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 107.0,1366x768,1366x643,Passed_Trials,Study1.2 - ImmediateDiagrammingOnly,2,DiagrammingOnly,,,,,,,Passed_Intro,Passed_Practice,Passed_Trials,ImmediateDiagrammingOnly,ImmediateDiagrammingOnly,49,1,1,End,ContinueButton,continue_button,2059,,,,,0,1,0,,,,,,EndDisplay,,,,,,
87,1670835165435,12/12/2022 08:52:45,1670835165325,1,12/12/2022 09:52:45,89483,9,task-x2sf,,25868498,BLIND,7649913,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 107.0,1366x768,1366x643,Passed_Trials,Study1.2 - ImmediateDiagrammingOnly,2,DiagrammingOnly,,,,,,,Passed_Intro,Passed_Practice,Passed_Trials,ImmediateDiagrammingOnly,,,END TASK,,,,,1751171,,,,,0,1,0,,,,,,,,,,,,
1,1670833523632,12/12/2022 08:25:23,1670833524203,1,12/12/2022 09:25:24,89483,9,task-x2sf,,25868510,BLIND,7649917,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.46,1280x720,1233x601,Passed_Trials,Study1.2 - ImmediateDiagrammingOnly,2,DiagrammingOnly,,,,,,,Passed_Intro,Passed_Practice,Passed_Trials,ImmediateDiagrammingOnly,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,,,,,,
2,1670833531326,12/12/2022 08:25:31,1670833531939,1,12/12/2022 09:25:31,89483,9,task-x2sf,,25868510,BLIND,7649917,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.46,1280x720,1233x601,Passed_Trials,Study1.2 - ImmediateDiagrammingOnly,2,DiagrammingOnly,,,,,,,Passed_Intro,Passed_Practice,Passed_Trials,ImmediateDiagrammingOnly,ImmediateDiagrammingOnly,1,1,1,Intro3Texts,NextButton,continue_button,7652.29999999702,,,,,0,1,0,,,,,,IntroTexts,,,,,,
3,1670833642955,12/12/2022 08:27:22,1670833643549,1,12/12/2022 09:27:23,89483,9,task-x2sf,,25868510,BLIND,7649917,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.46,1280x720,1233x601,Passed_Trials,Study1.2 - ImmediateDiagrammingOnly,2,DiagrammingOnly,,,,,,,Passed_Intro,Passed_Practice,Passed_Trials,ImmediateDiagrammingOnly,ImmediateDiagrammingOnly,42,1,1,Text,advancementZone,continue_button,111566.09999999404,,,,,0,1,0,,,,6,,BotoxText,,,,,,
4,1670833869670,12/12/2022 08:31:09,1670833870230,1,12/12/2022 09:31:10,89483,9,task-x2sf,,25868510,BLIND,7649917,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.46,1280x720,1233x601,Passed_Trials,Study1.2 - ImmediateDiagrammingOnly,2,DiagrammingOnly,,,,,,,Passed_Intro,Passed_Practice,Passed_Trials,ImmediateDiagrammingOnly,ImmediateDiagrammingOnly,43,1,1,Diagramming,DiagBox3,response_text_area,226629.40000000596,,,rimpels worden strakgetrokken,,0,1,0,,,,6,,BotoxDiagramCompletion,,5,,,,
