Experiment Class_ID Participant_Private_ID Time_On_Task Condition Phase Trial Time_On_Trial Trial_Number Zone_Name Diagramming DiagramStudySS Correct_Points Element_Number Commission Word_Count
2 oHY 7658895 17.3833333333333 SSI 2 Muziek 121 4 DiagBox3 "Kan muziek herkennen door links die je hersenen hebben gelegd" No_SSI 1 1 0 10
2 oHY 7658895 17.3833333333333 SSI 2 Muziek 121 4 DiagBox4 ? No_SSI 0 NA 0 0
2 oHY 7658895 17.3833333333333 SSI 2 Geld 178 5 DiagBox2 ? No_SSI 0 NA 0 0
2 oHY 7658895 17.3833333333333 SSI 2 Geld 178 5 DiagBox3 "Onderzoek met loterijwinnaars" No_SSI 0 NA 1 3
2 oHY 7658895 17.3833333333333 SSI 2 Geld 178 5 DiagBox4 "Doordat ze zoveel geld hebben moeten ze meer hebben om gelukkig te blijven" No_SSI 1 4 0 13
2 oHY 7658895 17.3833333333333 SSI 2 Geld 178 5 DiagBox1 ? No_SSI 0 NA 0 0
2 oHY 7658898 20.3166666666667 Diagramming-Only 1 Geld NA 1 DiagBox2 ? No_SSI 0 NA 0 0
2 oHY 7658898 20.3166666666667 Diagramming-Only 1 Geld NA 1 DiagBox3 "Je hebt steeds meer spullen noig om tevreden te zijn" No_SSI 1 4 0 10
2 oHY 7658898 20.3166666666667 Diagramming-Only 1 Geld NA 1 DiagBox4 "Je bent snel ontevreden met iets" No_SSI 0 NA 1 6
2 oHY 7658898 20.3166666666667 Diagramming-Only 1 Geld NA 1 DiagBox1 "Je wint de lotto" No_SSI 0 NA 1 4
2 oHY 7658898 20.3166666666667 Diagramming-Only 1 Beton NA 2 DiagBox2 "Het beton krimpt" No_SSI 0 3 0 3
2 oHY 7658898 20.3166666666667 Diagramming-Only 1 Beton NA 2 DiagBox3 "Het gebouw krimpt" No_SSI 1 3 0 3
2 oHY 7658898 20.3166666666667 Diagramming-Only 1 Beton NA 2 DiagBox4 "de lift hangt vast
" No_SSI 1 4 0 4
2 oHY 7658898 20.3166666666667 Diagramming-Only 1 Beton NA 2 DiagBox1 "Beton droogt uit" No_SSI 1 2 0 3
2 oHY 7658898 20.3166666666667 Diagramming-Only 1 Muziek NA 3 DiagBox1 "de muziek verbind met je geheugen" No_SSI 1 3 0 6
2 oHY 7658898 20.3166666666667 Diagramming-Only 1 Muziek NA 3 DiagBox2 "kinderen halen hogere scoren op iq test" No_SSI 1 4 0 7
2 oHY 7658898 20.3166666666667 Diagramming-Only 1 Muziek NA 3 DiagBox3 "helpt mensen met alzheimer" No_SSI 0 3 1 4
2 oHY 7658898 20.3166666666667 Diagramming-Only 1 Muziek NA 3 DiagBox4 ? No_SSI 0 NA 0 0
2 oHY 7658898 20.3166666666667 Diagramming-Only 2 Botox NA 4 DiagBox3 ? No_SSI 0 NA 0 0
2 oHY 7658898 20.3166666666667 Diagramming-Only 2 Botox NA 4 DiagBox4 ? No_SSI 0 NA 0 0
2 oHY 7658898 20.3166666666667 Diagramming-Only 2 Botox NA 4 DiagBox2 ? No_SSI 0 NA 0 0
2 oHY 7658898 20.3166666666667 Diagramming-Only 2 Botox NA 4 DiagBox1 "Het haalt rimpels weg" No_SSI 1 2 0 4
2 oHY 7658898 20.3166666666667 Diagramming-Only 2 Metro NA 5 DiagBox1 "Kunstmatig rif gevormd" No_SSI 1 2 0 3
2 oHY 7658898 20.3166666666667 Diagramming-Only 2 Metro NA 5 DiagBox3 "Toename van plankton" No_SSI 1 3 0 3
2 oHY 7658898 20.3166666666667 Diagramming-Only 2 Metro NA 5 DiagBox4 ? No_SSI 0 NA 0 0
2 oHY 7658898 20.3166666666667 Diagramming-Only 2 Metro NA 5 DiagBox2 "Het afval hoeft niet op een andere manier verwerkt te worden" No_SSI 1 1 0 11
2 oHY 7658898 20.3166666666667 Diagramming-Only 2 Suez NA 6 DiagBox2 ? No_SSI 0 NA 0 0
2 oHY 7658898 20.3166666666667 Diagramming-Only 2 Suez NA 6 DiagBox3 ? No_SSI 0 NA 0 0
2 oHY 7658898 20.3166666666667 Diagramming-Only 2 Suez NA 6 DiagBox4 "Arbeiders werkten eraan" No_SSI 1 4 0 3
2 oHY 7658898 20.3166666666667 Diagramming-Only 2 Suez NA 6 DiagBox1 "Handelsroute middelandse zee" No_SSI 0 4 1 3
2 oHY 7658900 22.9833333333333 No-SSI 1 Suez 173 1 DiagBox2 "schepen moesten helemaal om afrika varen" No_SSI 1 2 0 6
2 oHY 7658900 22.9833333333333 No-SSI 1 Suez 173 1 DiagBox3 "daarom hebben ze het Suez-kanaal gegraven" No_SSI 1 4 0 7
2 oHY 7658900 22.9833333333333 No-SSI 1 Suez 173 1 DiagBox4 "hierdoor is de route met 40% ingekort" No_SSI 0 Given 1 7
2 oHY 7658900 22.9833333333333 No-SSI 1 Suez 173 1 DiagBox1 "de route van india naar amsterdam is best ver" No_SSI 0 2 1 9
2 oHY 7658900 22.9833333333333 No-SSI 1 Muziek 98 2 DiagBox1 "zet bepaalde delen van je hersenenen aan" No_SSI 1 1 0 7
2 oHY 7658900 22.9833333333333 No-SSI 1 Muziek 98 2 DiagBox2 ? No_SSI 0 NA 0 0
2 oHY 7658900 22.9833333333333 No-SSI 1 Muziek 98 2 DiagBox3 ? No_SSI 0 NA 0 0
2 oHY 7658900 22.9833333333333 No-SSI 1 Muziek 98 2 DiagBox4 ? No_SSI 0 NA 0 0
2 oHY 7658900 22.9833333333333 No-SSI 1 Botox 190 3 DiagBox3 "ze gebruiken het voor sommige genezingen" No_SSI 0 NA 1 6
2 oHY 7658900 22.9833333333333 No-SSI 1 Botox 190 3 DiagBox4 "het wordt ook gebruikt om je er jonger uit te laten zien" No_SSI 1 3 0 12
2 oHY 7658900 22.9833333333333 No-SSI 1 Botox 190 3 DiagBox2 "chirurgen gebruiken het middel" No_SSI 0 NA 1 4
2 oHY 7658900 22.9833333333333 No-SSI 1 Botox 190 3 DiagBox1 "waardoor je bijvoorbeeld een knipperend oog kunt laten behandelen" No_SSI 1 1 0 9
2 oHY 7658900 22.9833333333333 No-SSI 2 Geld 141 4 DiagBox2 "je wilt steeds meer van die gelukkige momenten" No_SSI 1 4 0 8
2 oHY 7658900 22.9833333333333 No-SSI 2 Geld 141 4 DiagBox3 "dus daarom wordt je al snel verslaafd aan geld en alcohol etc." No_SSI 0 NA 1 12
2 oHY 7658900 22.9833333333333 No-SSI 2 Geld 141 4 DiagBox4 "maar al het geld wat je hebt is eigenlijk helemaal niet zo leuk" No_SSI 0 NA 1 13
2 oHY 7658900 22.9833333333333 No-SSI 2 Geld 141 4 DiagBox1 "in het leven heb je vaak gelukkige of ongelukkige momenten" No_SSI 1 2 0 10
2 oHY 7658900 22.9833333333333 No-SSI 2 Metro 167 5 DiagBox1 "er komen bepaald stoffen vrij" No_SSI 0 NA 1 5
2 oHY 7658900 22.9833333333333 No-SSI 2 Metro 167 5 DiagBox3 "hierdoor komen er veel meer planten en dieren in new york" No_SSI 1 3&4 0 11
2 oHY 7658900 22.9833333333333 No-SSI 2 Metro 167 5 DiagBox4 "zoveel dieren heeft new york nog nooit gehad" No_SSI 1 4 0 8
2 oHY 7658900 22.9833333333333 No-SSI 2 Metro 167 5 DiagBox2 "hierdoor ontstaat er een kunstmatig rif" No_SSI 1 2 0 6
2 oHY 7658900 22.9833333333333 No-SSI 2 Beton 145 6 DiagBox2 "en overal wordt beton voor gebruikt" No_SSI 0 NA 1 6
2 oHY 7658900 22.9833333333333 No-SSI 2 Beton 145 6 DiagBox3 "maar als beton in de buurt van centrale verarming komt droogt het uit" No_SSI 2 1&2 0 13
2 oHY 7658900 22.9833333333333 No-SSI 2 Beton 145 6 DiagBox4 "en als het uitdroogt heb je te maken met betonkrimp" No_SSI 1 2&3 0 10
2 oHY 7658900 22.9833333333333 No-SSI 2 Beton 145 6 DiagBox1 "beton wordt gebruikt voor de bouw en constructie" No_SSI 0 NA 1 8
2 oHY 7658903 26.1166666666667 SSI 1 Geld 273 1 DiagBox2 "Doordat mensen niet lang afgeleid mogen zijn door gevaar" "Ingevuld maar onjuist" 1 1 0 9
2 oHY 7658903 26.1166666666667 SSI 1 Geld 273 1 DiagBox3 "Het gevoel van geluk of ongeluk blijft niet lang" "Ingevuld maar onjuist" 1 2 0 9
2 oHY 7658903 26.1166666666667 SSI 1 Geld 273 1 DiagBox4 "geld maakt dus niet lang gelukkig" Juist 1 4 0 6
2 oHY 7658903 26.1166666666667 SSI 1 Geld 273 1 DiagBox1 ? "Niet ingevuld" 0 NA 0 0
2 oHY 7658903 26.1166666666667 SSI 1 Suez 208 2 DiagBox2 "Mensen moesten om het hele continent afrika varen" Juist 1 2 0 8
2 oHY 7658903 26.1166666666667 SSI 1 Suez 208 2 DiagBox3 "werd een kanaal gegraven" "Ingevuld maar onjuist" 1 4 0 4
2 oHY 7658903 26.1166666666667 SSI 1 Suez 208 2 DiagBox4 "1864 kanaal geopend" "Ingevuld maar onjuist" 0 4 1 3
2 oHY 7658903 26.1166666666667 SSI 1 Suez 208 2 DiagBox1 ? "Niet ingevuld" 0 NA 0 0
2 oHY 7658903 26.1166666666667 SSI 1 Muziek 211 3 DiagBox1 "bij muziek spelen gebruik je verschillende delen van je hersenen" Juist 1 1 0 10
2 oHY 7658903 26.1166666666667 SSI 1 Muziek 211 3 DiagBox2 ? "Niet ingevuld" 0 NA 0 0
2 oHY 7658903 26.1166666666667 SSI 1 Muziek 211 3 DiagBox3 "muziek zorgt voor een hoger IQ" Juist 1 4 0 6
2 oHY 7658903 26.1166666666667 SSI 1 Muziek 211 3 DiagBox4 "muziek kan herineringen op brengen" Juist 1 3 0 5
2 oHY 7658903 26.1166666666667 SSI 2 Botox 146 4 DiagBox3 "je kunt dan wel een ongewenste gezichtsuitdrukking hebben" No_SSI 1 4 0 8
2 oHY 7658903 26.1166666666667 SSI 2 Botox 146 4 DiagBox4 ? No_SSI 0 NA 0 0
2 oHY 7658903 26.1166666666667 SSI 2 Botox 146 4 DiagBox2 "Je kunt zo ook rimpels laten verdwijnen" No_SSI 1 2 0 7
2 oHY 7658903 26.1166666666667 SSI 2 Botox 146 4 DiagBox1 "hierdoor kan het samentrekken van spieren worden gestopt" No_SSI 1 1 0 8
2 oHY 7658903 26.1166666666667 SSI 2 Beton 175 5 DiagBox2 "het gobouw krimpt" No_SSI 1 3 0 3
2 oHY 7658903 26.1166666666667 SSI 2 Beton 175 5 DiagBox3 "dus de lift schaft krimpt ook" No_SSI 0 3 0 6
2 oHY 7658903 26.1166666666667 SSI 2 Beton 175 5 DiagBox4 "de lift blijft vast hangen" No_SSI 1 4 0 5
2 oHY 7658903 26.1166666666667 SSI 2 Beton 175 5 DiagBox1 "beton krimpt door warmte" No_SSI 1 1&3 0 4
2 oHY 7658903 26.1166666666667 SSI 2 Metro 86 6 DiagBox1 "door het afzinken" No_SSI 0 Given 1 3
2 oHY 7658903 26.1166666666667 SSI 2 Metro 86 6 DiagBox3 ? No_SSI 0 NA 0 0
2 oHY 7658903 26.1166666666667 SSI 2 Metro 86 6 DiagBox4 ? No_SSI 0 NA 0 0
2 oHY 7658903 26.1166666666667 SSI 2 Metro 86 6 DiagBox2 "het toenemen van plankton" No_SSI 1 3 0 4
2 oHY 7658916 26.3666666666667 Diagramming-Only 1 Muziek NA 1 DiagBox1 "veel gebieden van de hersenen zijn aan het werk" No_SSI 1 1 0 9
2 oHY 7658916 26.3666666666667 Diagramming-Only 1 Muziek NA 1 DiagBox2 "better geheugen" No_SSI 1 3 0 2
2 oHY 7658916 26.3666666666667 Diagramming-Only 1 Muziek NA 1 DiagBox3 ? No_SSI 0 NA 0 0
2 oHY 7658916 26.3666666666667 Diagramming-Only 1 Muziek NA 1 DiagBox4 ? No_SSI 0 NA 0 0
2 oHY 7658916 26.3666666666667 Diagramming-Only 1 Botox NA 2 DiagBox3 "andere gezichtuitdrukking" No_SSI 1 4 0 2
2 oHY 7658916 26.3666666666667 Diagramming-Only 1 Botox NA 2 DiagBox4 "er jonger uitzien" No_SSI 1 3 0 3
2 oHY 7658916 26.3666666666667 Diagramming-Only 1 Botox NA 2 DiagBox2 "het gezicht wordt aangepast" No_SSI 0 4 1 4
2 oHY 7658916 26.3666666666667 Diagramming-Only 1 Botox NA 2 DiagBox1 "de aanspangingspieren verlammen en verdwijnen" No_SSI 1 1 0 5
2 oHY 7658916 26.3666666666667 Diagramming-Only 1 Suez NA 3 DiagBox2 "ze klagen hierom en willen en kortere route" No_SSI 1 3 0 8
2 oHY 7658916 26.3666666666667 Diagramming-Only 1 Suez NA 3 DiagBox3 "het suez kanaal wordt opgegraven als oplossing" No_SSI 1 4 0 7
2 oHY 7658916 26.3666666666667 Diagramming-Only 1 Suez NA 3 DiagBox4 "er is een route door de rode zee om naar europa te komen" No_SSI 1 1 0 13
2 oHY 7658916 26.3666666666667 Diagramming-Only 1 Suez NA 3 DiagBox1 "schepen west van europa moeten om afrika heen varen om naar europa te komen" No_SSI 1 2 0 14
2 oHY 7658916 26.3666666666667 Diagramming-Only 2 Geld NA 4 DiagBox2 "ze worden rijk" No_SSI 0 NA 1 3
2 oHY 7658916 26.3666666666667 Diagramming-Only 2 Geld NA 4 DiagBox3 "kopen alles wat ze willen" No_SSI 0 NA 1 5
2 oHY 7658916 26.3666666666667 Diagramming-Only 2 Geld NA 4 DiagBox4 "raken gewent aan
de luxe en worden er niet meer blij van" No_SSI 2 3&4 0 12
2 oHY 7658916 26.3666666666667 Diagramming-Only 2 Geld NA 4 DiagBox1 "mensen willen graag rijk zijn" No_SSI 0 NA 1 5
2 oHY 7658916 26.3666666666667 Diagramming-Only 2 Beton NA 5 DiagBox2 "vanwege de centrale verwarming droogt de beton uit" No_SSI 2 1&2 0 8
2 oHY 7658916 26.3666666666667 Diagramming-Only 2 Beton NA 5 DiagBox3 "het beton krimpt" No_SSI 1 3 0 3
2 oHY 7658916 26.3666666666667 Diagramming-Only 2 Beton NA 5 DiagBox4 "de lift past niet meer in de liftschaft" No_SSI 1 4 0 8
2 oHY 7658916 26.3666666666667 Diagramming-Only 2 Beton NA 5 DiagBox1 "het betonnen gebouw wordt gebouew" No_SSI 0 NA 1 5
2 oHY 7658916 26.3666666666667 Diagramming-Only 2 Metro NA 6 DiagBox1 "het afval hoeft niet anders verwerjt te worden" No_SSI 1 1 0 8
2 oHY 7658916 26.3666666666667 Diagramming-Only 2 Metro NA 6 DiagBox3 "er komt meer plankton" No_SSI 1 3 0 4
2 oHY 7658916 26.3666666666667 Diagramming-Only 2 Metro NA 6 DiagBox4 "meer vissen die op plaankton jagen kunnen daar leven" No_SSI 1 3&4 0 9
2 oHY 7658916 26.3666666666667 Diagramming-Only 2 Metro NA 6 DiagBox2 "er wordt een kunstmatig rif aangelegt" No_SSI 1 2 0 6
2 oHY 7658930 29.6666666666667 SSI 1 Botox 215 1 DiagBox3 "rimpels gaan weg" "Ingevuld maar onjuist" 1 2 0 3
2 oHY 7658930 29.6666666666667 SSI 1 Botox 215 1 DiagBox4 "kan ook verkeerd aflopen" "Ingevuld maar onjuist" 0 NA 1 4
2 oHY 7658930 29.6666666666667 SSI 1 Botox 215 1 DiagBox2 ? "Ingevuld maar onjuist" 0 NA 0 0
2 oHY 7658930 29.6666666666667 SSI 1 Botox 215 1 DiagBox1 "Spieren gaan minder goed werken" "Ingevuld maar onjuist" 1 1 0 5
2 oHY 7658930 29.6666666666667 SSI 1 Geld 286 2 DiagBox2 "mensen zijn vaak maar even gelukkig of ongelukkig want mensen wennen snel" Juist 2 2&3 0 12
2 oHY 7658930 29.6666666666667 SSI 1 Geld 286 2 DiagBox3 "Daarom zijn rijke mensen vaak alsnog niet gelukkig" "Ingevuld maar onjuist" 1 4 0 8
2 oHY 7658930 29.6666666666667 SSI 1 Geld 286 2 DiagBox4 "Als je de lotterij wint krijg je in een keer heel veel geld daar wen je zo snel aan dat je steeds meer nodig hebt om gelukkig te zijn" Juist 1 NA&3&4 0 29
2 oHY 7658930 29.6666666666667 SSI 1 Geld 286 2 DiagBox1 "Het is niet goed voor een mens om teveel op je gemak te zijn" "Ingevuld maar onjuist" 0 NA 1 14
2 oHY 7658930 29.6666666666667 SSI 1 Muziek 214 3 DiagBox1 "je maakt gebruik van 2 delen van je hersenen waardoor je geheugen beter wordt" Juist 1 1&3 0 14
2 oHY 7658930 29.6666666666667 SSI 1 Muziek 214 3 DiagBox2 "kan leiden tot een hoger IQ" Juist 1 4 0 6
2 oHY 7658930 29.6666666666667 SSI 1 Muziek 214 3 DiagBox3 "kan helpen bij wiskunde" Juist 1 2 0 4
2 oHY 7658930 29.6666666666667 SSI 1 Muziek 214 3 DiagBox4 "Kan herrineringen terug brengen" Juist 1 3 0 4
2 oHY 7658930 29.6666666666667 SSI 2 Beton 216 4 DiagBox2 "door een centrale verwarming kan beton uitdrogen" No_SSI 2 1&2 0 7
2 oHY 7658930 29.6666666666667 SSI 2 Beton 216 4 DiagBox3 "door uitgedroogt beton kan het beton krimpen" No_SSI 1 3 0 7
2 oHY 7658930 29.6666666666667 SSI 2 Beton 216 4 DiagBox4 "door het krimpen functioneerd de lift niet meer goed" No_SSI 1 4 0 9
2 oHY 7658930 29.6666666666667 SSI 2 Beton 216 4 DiagBox1 "Beton kan uitdrogen" No_SSI 0 2 1 3
2 oHY 7658930 29.6666666666667 SSI 2 Suez 157 5 DiagBox2 "er lag een woestijn tussen" No_SSI 0 1 1 5
2 oHY 7658930 29.6666666666667 SSI 2 Suez 157 5 DiagBox3 "suez kanaal werd gegraven" No_SSI 1 4 0 4
2 oHY 7658930 29.6666666666667 SSI 2 Suez 157 5 DiagBox4 "handel schepen kunnen door het suez kanaal varen inplaats van helemaal om" No_SSI 1 2 0 12
2 oHY 7658930 29.6666666666667 SSI 2 Suez 157 5 DiagBox1 "Er was geen verbinding tussen de indische oceaan en de atlantische oceaan" No_SSI 1 1 0 12
2 4Nl 7759610 35.1833333333333 No-SSI 1 Metro 261 1 DiagBox1 "er komt een relief" No_SSI 1 2 0 4
2 4Nl 7759610 35.1833333333333 No-SSI 1 Metro 261 1 DiagBox3 "dieren komen erbij" No_SSI 1 4 0 3
2 4Nl 7759610 35.1833333333333 No-SSI 1 Metro 261 1 DiagBox4 ? No_SSI 0 NA 0 0
2 4Nl 7759610 35.1833333333333 No-SSI 1 Metro 261 1 DiagBox2 "er groeit plankton op" No_SSI 1 3 0 4
2 4Nl 7759610 35.1833333333333 No-SSI 1 Suez 516 2 DiagBox2 "maar om daar te komen moeten ze helemaal rond Zuid-Afrika varen" No_SSI 1 2 0 12
2 4Nl 7759610 35.1833333333333 No-SSI 1 Suez 516 2 DiagBox3 "Omdat dit zo erg om is hadden ze besloten een kanaal te maken. Dit project is uitgevoerd door Alois Negrelli" No_SSI 1 3&4 0 20
2 4Nl 7759610 35.1833333333333 No-SSI 1 Suez 516 2 DiagBox4 "veel arbeiders hebben aan het kanaal gewerkt.in 1869 was het kanaal af." No_SSI 1 4 0 13
2 4Nl 7759610 35.1833333333333 No-SSI 1 Suez 516 2 DiagBox1 "In Jeddah Saudi-Arabië is een populaire handelshaven waar veel europeanen naartoe gaan" No_SSI 0 NA 1 13
2 4Nl 7759610 35.1833333333333 No-SSI 1 Botox 345 3 DiagBox3 "Je ziet er jonger uit" No_SSI 1 3 0 5
2 4Nl 7759610 35.1833333333333 No-SSI 1 Botox 345 3 DiagBox4 "Je gezichtuitdrukking kan je minder goed doen" No_SSI 1 4 0 7
2 4Nl 7759610 35.1833333333333 No-SSI 1 Botox 345 3 DiagBox2 "Je kan ook je rimpels weg laten halen" No_SSI 1 2 0 8
2 4Nl 7759610 35.1833333333333 No-SSI 1 Botox 345 3 DiagBox1 "Hierdoor kan je zorgen dat je minder hard knippert met je ogen" No_SSI 1 1 0 12
2 4Nl 7759610 35.1833333333333 No-SSI 2 Beton 120 4 DiagBox2 ? No_SSI 0 NA 0 0
2 4Nl 7759610 35.1833333333333 No-SSI 2 Beton 120 4 DiagBox3 ? No_SSI 0 NA 0 0
2 4Nl 7759610 35.1833333333333 No-SSI 2 Beton 120 4 DiagBox4 "Beton krimpt" No_SSI 1 3 0 2
2 4Nl 7759610 35.1833333333333 No-SSI 2 Beton 120 4 DiagBox1 "beton bevat como-cement" No_SSI 0 NA 1 4
2 4Nl 7759610 35.1833333333333 No-SSI 2 Geld 121 5 DiagBox2 "Niet veel tijd aan geluk of ongeluk besteden" No_SSI 0 2 1 8
2 4Nl 7759610 35.1833333333333 No-SSI 2 Geld 121 5 DiagBox3 "op het echte gevaar gefocused" No_SSI 1 1 0 5
2 4Nl 7759610 35.1833333333333 No-SSI 2 Geld 121 5 DiagBox4 "maar van korte duur geluk" No_SSI 1 2 0 5
2 4Nl 7759610 35.1833333333333 No-SSI 2 Geld 121 5 DiagBox1 "mensen richten zich meer op scociaal erin passen" No_SSI 0 NA 1 8
2 4Nl 7759610 35.1833333333333 No-SSI 2 Muziek 176 6 DiagBox1 "Alydalia werkt beter" No_SSI 0 1 1 3
2 4Nl 7759610 35.1833333333333 No-SSI 2 Muziek 176 6 DiagBox2 "Hogere IQ test scoren, kan helpen met brueken oplossen/ wiskunde" No_SSI 2 2&4 0 10
2 4Nl 7759610 35.1833333333333 No-SSI 2 Muziek 176 6 DiagBox3 "Herinneringen, mensen kunnen die hebben bij een liedje en die komt dan naar boven als ze het liedje horen" No_SSI 1 3 0 19
2 4Nl 7759610 35.1833333333333 No-SSI 2 Muziek 176 6 DiagBox4 "Mensen met alzheimer kunnen als ze maybe een liedje horen herinneringen terug krijgen" No_SSI 0 3 1 13
2 4Nl 7759611 30.2166666666667 SSI 1 Beton 177 1 DiagBox2 "ze moeten oppassen voor centrale verwarming" Juist 1 1 0 6
2 4Nl 7759611 30.2166666666667 SSI 1 Beton 177 1 DiagBox3 "beton krimpt door centrale verwarming" Juist 1 1&3 0 5
2 4Nl 7759611 30.2166666666667 SSI 1 Beton 177 1 DiagBox4 "het gebouw wordt te klein voor de grote lift" Juist 1 4 0 9
2 4Nl 7759611 30.2166666666667 SSI 1 Beton 177 1 DiagBox1 "gebouwen hebben een KOMO-certificaat hebben om te mogen bouwen" Juist 0 NA 1 10
2 4Nl 7759611 30.2166666666667 SSI 1 Geld 316 2 DiagBox2 "geld is maar voor een korte tijd leuk" Juist 1 4 0 8
2 4Nl 7759611 30.2166666666667 SSI 1 Geld 316 2 DiagBox3 "een lottowinnaar was ondanks dat hij veel geld had gewonnen niet gellukig" Juist 0 NA 1 12
2 4Nl 7759611 30.2166666666667 SSI 1 Geld 316 2 DiagBox4 ? "Niet ingevuld" 0 NA 0 0
2 4Nl 7759611 30.2166666666667 SSI 1 Geld 316 2 DiagBox1 "geld maakt niet gellukig" Juist 0 4 1 4
2 4Nl 7759611 30.2166666666667 SSI 1 Metro 195 3 DiagBox1 "afval hoefde niet verwerkt te worden" Juist 1 1 0 6
2 4Nl 7759611 30.2166666666667 SSI 1 Metro 195 3 DiagBox3 "er wonen nu veel vissen en zeediere n of planten" Juist 2 3&4 0 10
2 4Nl 7759611 30.2166666666667 SSI 1 Metro 195 3 DiagBox4 "normaal gezien weinig leefruimten aan de ootkust" Juist 0 2 1 7
2 4Nl 7759611 30.2166666666667 SSI 1 Metro 195 3 DiagBox2 "maakten en rif" Juist 1 2 0 3
2 4Nl 7759611 30.2166666666667 SSI 2 Muziek 166 4 DiagBox1 "muziek maakt je slimmer" No_SSI 1 4 0 4
2 4Nl 7759611 30.2166666666667 SSI 2 Muziek 166 4 DiagBox2 "het verhoogt je IQ" No_SSI 0 4 1 4
2 4Nl 7759611 30.2166666666667 SSI 2 Muziek 166 4 DiagBox3 "12 jarige scoorde hoger op een toets als ze muziek luisterden" No_SSI 1 2 0 11
2 4Nl 7759611 30.2166666666667 SSI 2 Muziek 166 4 DiagBox4 "mensen met alzheimer kunnen dingen herrineren doormiddel van muziek" No_SSI 1 3 0 9
2 4Nl 7759611 30.2166666666667 SSI 2 Suez 241 5 DiagBox2 "het zuezkanaal werd bedacht" No_SSI 1 3 0 4
2 4Nl 7759611 30.2166666666667 SSI 2 Suez 241 5 DiagBox3 "het zuezkanaal werd gegraven" No_SSI 1 4 0 4
2 4Nl 7759611 30.2166666666667 SSI 2 Suez 241 5 DiagBox4 "het suezkanaal werd geopent" No_SSI 1 4 0 4
2 4Nl 7759611 30.2166666666667 SSI 2 Suez 241 5 DiagBox1 "de route tussen de indische en atlantische oceaan was te groot" No_SSI 1 1&2 0 11
2 4Nl 7759611 30.2166666666667 SSI 2 Botox 165 6 DiagBox3 "mensen met spiertrekkingen kunnen hiermee worden behandelt" No_SSI 1 1 0 7
2 4Nl 7759611 30.2166666666667 SSI 2 Botox 165 6 DiagBox4 "het word ook gebruikt in plastische chirurgie" No_SSI 1 NA 0 7
2 4Nl 7759611 30.2166666666667 SSI 2 Botox 165 6 DiagBox2 "het werd geruikt in medische zorg" No_SSI 0 NA 1 6
2 4Nl 7759611 30.2166666666667 SSI 2 Botox 165 6 DiagBox1 "het werd toegestaan" No_SSI 0 NA 1 3
2 4Nl 7759612 23.55 Diagramming-Only 1 Muziek NA 1 DiagBox1 "Is beter voor je ontwikkeling" No_SSI 0 NA 1 5
2 4Nl 7759612 23.55 Diagramming-Only 1 Muziek NA 1 DiagBox2 "Je gaat muziek linken met bepaalde herrineringen" No_SSI 1 3 0 7
2 4Nl 7759612 23.55 Diagramming-Only 1 Muziek NA 1 DiagBox3 "Hoger IQ" No_SSI 1 4 0 2
2 4Nl 7759612 23.55 Diagramming-Only 1 Muziek NA 1 DiagBox4 "Je leert muziek noten en dat zou kunnen helpen met wiskundige vragen" No_SSI 1 2 0 12
2 4Nl 7759612 23.55 Diagramming-Only 1 Geld NA 2 DiagBox2 "Je zal steeds meer dingen nodig moeten hebben om alsnog blij te zijn" No_SSI 1 4 0 13
2 4Nl 7759612 23.55 Diagramming-Only 1 Geld NA 2 DiagBox3 "Je zal wennen aan de luxe" No_SSI 1 3 0 6
2 4Nl 7759612 23.55 Diagramming-Only 1 Geld NA 2 DiagBox4 "Het is niet goed voor je mentale gezondheid om nooit zonder problemen of gevaar te zijn" No_SSI 0 1 1 16
2 4Nl 7759612 23.55 Diagramming-Only 1 Geld NA 2 DiagBox1 "Geld maakt je niet lang gelukkig" No_SSI 0 Given 1 6
2 4Nl 7759612 23.55 Diagramming-Only 1 Beton NA 3 DiagBox2 "droogt uiteindelijk uit" No_SSI 1 2 0 3
2 4Nl 7759612 23.55 Diagramming-Only 1 Beton NA 3 DiagBox3 "Het gebouw zal kleiner worden" No_SSI 1 3 0 5
2 4Nl 7759612 23.55 Diagramming-Only 1 Beton NA 3 DiagBox4 "dit kan tot problemen lijden" No_SSI 1 4 0 5
2 4Nl 7759612 23.55 Diagramming-Only 1 Beton NA 3 DiagBox1 "Beton is een veelgebruikt materiaal om huizen te bouwen" No_SSI 0 NA 1 9
2 4Nl 7759612 23.55 Diagramming-Only 2 Metro NA 4 DiagBox1 "Makkelijker om zo af te breken" No_SSI 0 1 1 6
2 4Nl 7759612 23.55 Diagramming-Only 2 Metro NA 4 DiagBox3 "Meer plankton en meer vissen" No_SSI 2 3&4 0 5
2 4Nl 7759612 23.55 Diagramming-Only 2 Metro NA 4 DiagBox4 "Een nieuwe rif" No_SSI 1 2 0 3
2 4Nl 7759612 23.55 Diagramming-Only 2 Metro NA 4 DiagBox2 "In het water word dit afgebroken door allemaal dieren" No_SSI 0 NA 1 9
2 4Nl 7759612 23.55 Diagramming-Only 2 Botox NA 5 DiagBox3 "houd 1 tot 6 maanden aan" No_SSI 0 NA 1 6
2 4Nl 7759612 23.55 Diagramming-Only 2 Botox NA 5 DiagBox4 "Gezichts uitdrukkingen veranderen" No_SSI 1 4 0 3
