Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-81rl,checkpoint-ciwr,checkpoint-77l8,checkpoint-x76j,checkpoint-b2g1,checkpoint-5gtg,checkpoint-dxsu,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,ANSWER,Diagram Box Rows,TextTypes,TestTextArea
17,1654253905408,03/06/2022 10:58:25,1654253907255,2,03/06/2022 12:58:27,86110,10,task-as4t,,22261477,BLIND,6563280,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.5005.63,1366x768,1366x657,Passed_Trials,Study1.2 - SportenIsGezondNoSS,11,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,SportenNoSS,,,END TASK,,,,,235003,,,,,0,1,0,,,,,,,,,,
1,1654253679188,03/06/2022 10:54:39,1654253687885,2,03/06/2022 12:54:47,86110,10,task-as4t,,22261481,BLIND,6563284,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 101.0.4951.67,1366x768,1366x657,Passed_Trials,Study1.2 - SportenIsGezondNoSS,11,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,SportenNoSS,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,,,,
2,1654253686375,03/06/2022 10:54:46,1654253695170,2,03/06/2022 12:54:55,86110,10,task-as4t,,22261481,BLIND,6563284,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 101.0.4951.67,1366x768,1366x657,Passed_Trials,Study1.2 - SportenIsGezondNoSS,11,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,SportenNoSS,SportenNoSS,1,1,1,Intro,Zone2,continue_button,6992.5,,,,,0,1,0,,,,,,SportenNoSS,,5,,8
3,1654253751002,03/06/2022 10:55:51,1654253759804,2,03/06/2022 12:55:59,86110,10,task-as4t,,22261481,BLIND,6563284,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 101.0.4951.67,1366x768,1366x657,Passed_Trials,Study1.2 - SportenIsGezondNoSS,11,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,SportenNoSS,SportenNoSS,1,1,2,Text,advancementZone,continue_button,64595.799999952316,,,,,0,1,0,,,,,,SportenNoSS,,5,,8
4,1654253879735,03/06/2022 10:57:59,1654253888498,2,03/06/2022 12:58:08,86110,10,task-as4t,,22261481,BLIND,6563284,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 101.0.4951.67,1366x768,1366x657,Passed_Trials,Study1.2 - SportenIsGezondNoSS,11,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,SportenNoSS,SportenNoSS,1,1,3,Diagram,DiagBox4,response_text_area,128638.10000002384,,,daardoor heb je minder kans op hart- en vaatziektes ,,0,1,0,,,,,,SportenNoSS,,5,,8
5,1654253880131,03/06/2022 10:58:00,1654253888510,2,03/06/2022 12:58:08,86110,10,task-as4t,,22261481,BLIND,6563284,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 101.0.4951.67,1366x768,1366x657,Passed_Trials,Study1.2 - SportenIsGezondNoSS,11,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,SportenNoSS,SportenNoSS,1,1,3,Diagram,DiagBox3,response_text_area,128638.10000002384,,,sporten is gezond,,0,1,0,,,,,,SportenNoSS,,5,,8
6,1654253880131,03/06/2022 10:58:00,1654253888510,2,03/06/2022 12:58:08,86110,10,task-as4t,,22261481,BLIND,6563284,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 101.0.4951.67,1366x768,1366x657,Passed_Trials,Study1.2 - SportenIsGezondNoSS,11,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,SportenNoSS,SportenNoSS,1,1,3,Diagram,DiagBox2,response_text_area,128638.10000002384,,,als je sport gaat er meer zuurstof naar je spieren en gaat je hart sneller kloppen,,0,1,0,,,,,,SportenNoSS,,5,,8
7,1654253880131,03/06/2022 10:58:00,1654253888511,2,03/06/2022 12:58:08,86110,10,task-as4t,,22261481,BLIND,6563284,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 101.0.4951.67,1366x768,1366x657,Passed_Trials,Study1.2 - SportenIsGezondNoSS,11,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,SportenNoSS,SportenNoSS,1,1,3,Diagram,DiagBox1,response_text_area,128638.10000002384,,,een engelse man (weet zijn naam ff niet meer) zij: wie geen tijd vind om te sporten vind wel tijd voor ziekte (zoiets zei hij) ,,0,1,0,,,,,,SportenNoSS,,5,,8
8,1654253880131,03/06/2022 10:58:00,1654253888511,2,03/06/2022 12:58:08,86110,10,task-as4t,,22261481,BLIND,6563284,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 101.0.4951.67,1366x768,1366x657,Passed_Trials,Study1.2 - SportenIsGezondNoSS,11,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,SportenNoSS,SportenNoSS,1,1,3,Diagram,Zone1,continue_button,128638.10000002384,,,,,0,1,0,,,,,,SportenNoSS,,5,,8
9,1654253890593,03/06/2022 10:58:10,1654253899392,2,03/06/2022 12:58:19,86110,10,task-as4t,,22261481,BLIND,6563284,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 101.0.4951.67,1366x768,1366x657,Passed_Trials,Study1.2 - SportenIsGezondNoSS,11,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,SportenNoSS,SportenNoSS,1,1,4,Feedback,Zone1,continue_button,10489,,,,,0,1,0,,,,,,SportenNoSS,,5,,8
10,1654253899165,03/06/2022 10:58:19,1654253907980,2,03/06/2022 12:58:27,86110,10,task-as4t,,22261481,BLIND,6563284,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 101.0.4951.67,1366x768,1366x657,Passed_Trials,Study1.2 - SportenIsGezondNoSS,11,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,SportenNoSS,SportenNoSS,1,1,5,RestudyDecision,Selection1,response_dropdown,8557.717000000004,,,Ja,,0,1,0,,,,,,SportenNoSS,,5,,8
11,1654253899245,03/06/2022 10:58:19,1654253907984,2,03/06/2022 12:58:27,86110,10,task-as4t,,22261481,BLIND,6563284,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 101.0.4951.67,1366x768,1366x657,Passed_Trials,Study1.2 - SportenIsGezondNoSS,11,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,SportenNoSS,SportenNoSS,1,1,5,RestudyDecision,script,force_advance,8557.717000000004,,,,,0,1,0,,,,,,SportenNoSS,,5,,8
12,1654253908357,03/06/2022 10:58:28,1654253917162,2,03/06/2022 12:58:37,86110,10,task-as4t,,22261481,BLIND,6563284,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 101.0.4951.67,1366x768,1366x657,Passed_Trials,Study1.2 - SportenIsGezondNoSS,11,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,SportenNoSS,SportenNoSS,1,1,6,JoL1,Three,response_button_text,9147.699999928474,,,3,1,0,1,0,,,,,,SportenNoSS,,5,,8
13,1654253912446,03/06/2022 10:58:32,1654253921262,2,03/06/2022 12:58:41,86110,10,task-as4t,,22261481,BLIND,6563284,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 101.0.4951.67,1366x768,1366x657,Passed_Trials,Study1.2 - SportenIsGezondNoSS,11,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,SportenNoSS,SportenNoSS,1,1,7,InstructieToets,advancementZone,continue_button,4083,,,,,0,1,0,,,,,,SportenNoSS,,5,,8
14,1654254014238,03/06/2022 11:00:14,1654254023043,2,03/06/2022 13:00:23,86110,10,task-as4t,,22261481,BLIND,6563284,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 101.0.4951.67,1366x768,1366x657,Passed_Trials,Study1.2 - SportenIsGezondNoSS,11,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,SportenNoSS,SportenNoSS,1,1,8,Test,buttonA,response_text_area,101739.60000002384,,,"als je sport gaat er meer zuurstof naar je botten
daardoor gaat je hart sneller kloppen
en adem je wat heftiger 
als je dit vaker doet raakt je lichaam er meer aan gewend
dan zijn je hart en longen sterker en heb je dus minder kans op hart- en long ziektes ",,0,1,0,,,,,,SportenNoSS,,5,,8
15,1654254014298,03/06/2022 11:00:14,1654254023047,2,03/06/2022 13:00:23,86110,10,task-as4t,,22261481,BLIND,6563284,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 101.0.4951.67,1366x768,1366x657,Passed_Trials,Study1.2 - SportenIsGezondNoSS,11,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,SportenNoSS,SportenNoSS,1,1,8,Test,buttonB,continue_button,101739.60000002384,,,,,0,1,0,,,,,,SportenNoSS,,5,,8
16,1654254016941,03/06/2022 11:00:16,1654254025748,2,03/06/2022 13:00:25,86110,10,task-as4t,,22261481,BLIND,6563284,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 101.0.4951.67,1366x768,1366x657,Passed_Trials,Study1.2 - SportenIsGezondNoSS,11,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,SportenNoSS,SportenNoSS,1,1,9,Klaar4Experiment,advancementZone,continue_button,2693.7000000476837,,,,,0,1,0,,,,,,SportenNoSS,,5,,8
17,1654254017002,03/06/2022 11:00:17,1654254025752,2,03/06/2022 13:00:25,86110,10,task-as4t,,22261481,BLIND,6563284,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 101.0.4951.67,1366x768,1366x657,Passed_Trials,Study1.2 - SportenIsGezondNoSS,11,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,SportenNoSS,,,END TASK,,,,,337867,,,,,0,1,0,,,,,,,,,,
1,1654253683779,03/06/2022 10:54:43,1654253684992,2,03/06/2022 12:54:44,86110,10,task-as4t,,22261483,BLIND,6563287,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 101.0.4951.67,1366x768,1366x625,Passed_Trials,Study1.2 - SportenIsGezondNoSS,11,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,SportenNoSS,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,,,,
2,1654253688827,03/06/2022 10:54:48,1654253689972,2,03/06/2022 12:54:49,86110,10,task-as4t,,22261483,BLIND,6563287,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 101.0.4951.67,1366x768,1366x625,Passed_Trials,Study1.2 - SportenIsGezondNoSS,11,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,SportenNoSS,SportenNoSS,1,1,1,Intro,Zone2,continue_button,4795.699999988079,,,,,0,1,0,,,,,,SportenNoSS,,5,,8
3,1654253721357,03/06/2022 10:55:21,1654253722603,2,03/06/2022 12:55:22,86110,10,task-as4t,,22261483,BLIND,6563287,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 101.0.4951.67,1366x768,1366x625,Passed_Trials,Study1.2 - SportenIsGezondNoSS,11,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,SportenNoSS,SportenNoSS,1,1,2,Text,advancementZone,continue_button,32607.69999998808,,,,,0,1,0,,,,,,SportenNoSS,,5,,8
4,1654253816480,03/06/2022 10:56:56,1654253817739,2,03/06/2022 12:56:57,86110,10,task-as4t,,22261483,BLIND,6563287,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 101.0.4951.67,1366x768,1366x625,Passed_Trials,Study1.2 - SportenIsGezondNoSS,11,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,SportenNoSS,SportenNoSS,1,1,3,Diagram,DiagBox4,response_text_area,95095.5,,,je leeft langer,,0,1,0,,,,,,SportenNoSS,,5,,8
5,1654253816728,03/06/2022 10:56:56,1654253817742,2,03/06/2022 12:56:57,86110,10,task-as4t,,22261483,BLIND,6563287,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 101.0.4951.67,1366x768,1366x625,Passed_Trials,Study1.2 - SportenIsGezondNoSS,11,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,SportenNoSS,SportenNoSS,1,1,3,Diagram,DiagBox3,response_text_area,95095.5,,,?,,0,1,0,,,,,,SportenNoSS,,5,,8
6,1654253816728,03/06/2022 10:56:56,1654253817742,2,03/06/2022 12:56:57,86110,10,task-as4t,,22261483,BLIND,6563287,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 101.0.4951.67,1366x768,1366x625,Passed_Trials,Study1.2 - SportenIsGezondNoSS,11,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,SportenNoSS,SportenNoSS,1,1,3,Diagram,DiagBox2,response_text_area,95095.5,,,er komt zuurstof in je bloed als je sport,,0,1,0,,,,,,SportenNoSS,,5,,8
7,1654253816728,03/06/2022 10:56:56,1654253817742,2,03/06/2022 12:56:57,86110,10,task-as4t,,22261483,BLIND,6563287,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 101.0.4951.67,1366x768,1366x625,Passed_Trials,Study1.2 - SportenIsGezondNoSS,11,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,SportenNoSS,SportenNoSS,1,1,3,Diagram,DiagBox1,response_text_area,95095.5,,,als je niet sport wordt je eerder ziek,,0,1,0,,,,,,SportenNoSS,,5,,8
8,1654253816728,03/06/2022 10:56:56,1654253817743,2,03/06/2022 12:56:57,86110,10,task-as4t,,22261483,BLIND,6563287,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 101.0.4951.67,1366x768,1366x625,Passed_Trials,Study1.2 - SportenIsGezondNoSS,11,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,SportenNoSS,SportenNoSS,1,1,3,Diagram,Zone1,continue_button,95095.5,,,,,0,1,0,,,,,,SportenNoSS,,5,,8
9,1654253831029,03/06/2022 10:57:11,1654253832285,2,03/06/2022 12:57:12,86110,10,task-as4t,,22261483,BLIND,6563287,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 101.0.4951.67,1366x768,1366x625,Passed_Trials,Study1.2 - SportenIsGezondNoSS,11,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,SportenNoSS,SportenNoSS,1,1,4,Feedback,Zone1,continue_button,14304.199999988079,,,,,0,1,0,,,,,,SportenNoSS,,5,,8
10,1654253837354,03/06/2022 10:57:17,1654253838611,2,03/06/2022 12:57:18,86110,10,task-as4t,,22261483,BLIND,6563287,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 101.0.4951.67,1366x768,1366x625,Passed_Trials,Study1.2 - SportenIsGezondNoSS,11,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,SportenNoSS,SportenNoSS,1,1,5,RestudyDecision,Selection1,response_dropdown,6310.571999999986,,,Ja,,0,1,0,,,,,,SportenNoSS,,5,,8
11,1654253837444,03/06/2022 10:57:17,1654253838613,2,03/06/2022 12:57:18,86110,10,task-as4t,,22261483,BLIND,6563287,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 101.0.4951.67,1366x768,1366x625,Passed_Trials,Study1.2 - SportenIsGezondNoSS,11,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,SportenNoSS,SportenNoSS,1,1,5,RestudyDecision,script,force_advance,6310.571999999986,,,,,0,1,0,,,,,,SportenNoSS,,5,,8
12,1654253845056,03/06/2022 10:57:25,1654253846305,2,03/06/2022 12:57:26,86110,10,task-as4t,,22261483,BLIND,6563287,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 101.0.4951.67,1366x768,1366x625,Passed_Trials,Study1.2 - SportenIsGezondNoSS,11,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,SportenNoSS,SportenNoSS,1,1,6,JoL1,Two,response_button_text,7676.299999982119,,,2,1,0,1,0,,,,,,SportenNoSS,,5,,8
13,1654253847134,03/06/2022 10:57:27,1654253848384,2,03/06/2022 12:57:28,86110,10,task-as4t,,22261483,BLIND,6563287,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 101.0.4951.67,1366x768,1366x625,Passed_Trials,Study1.2 - SportenIsGezondNoSS,11,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,SportenNoSS,SportenNoSS,1,1,7,InstructieToets,advancementZone,continue_button,2061.5,,,,,0,1,0,,,,,,SportenNoSS,,5,,8
14,1654253902913,03/06/2022 10:58:22,1654253904163,2,03/06/2022 12:58:24,86110,10,task-as4t,,22261483,BLIND,6563287,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 101.0.4951.67,1366x768,1366x625,Passed_Trials,Study1.2 - SportenIsGezondNoSS,11,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,SportenNoSS,SportenNoSS,1,1,8,Test,buttonA,response_text_area,55749.09999999404,,,?,,0,1,0,,,,,,SportenNoSS,,5,,8
15,1654253902975,03/06/2022 10:58:22,1654253904164,2,03/06/2022 12:58:24,86110,10,task-as4t,,22261483,BLIND,6563287,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 101.0.4951.67,1366x768,1366x625,Passed_Trials,Study1.2 - SportenIsGezondNoSS,11,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,SportenNoSS,SportenNoSS,1,1,8,Test,buttonB,continue_button,55749.09999999404,,,,,0,1,0,,,,,,SportenNoSS,,5,,8
16,1654253904942,03/06/2022 10:58:24,1654253906194,2,03/06/2022 12:58:26,86110,10,task-as4t,,22261483,BLIND,6563287,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 101.0.4951.67,1366x768,1366x625,Passed_Trials,Study1.2 - SportenIsGezondNoSS,11,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,SportenNoSS,SportenNoSS,1,1,9,Klaar4Experiment,advancementZone,continue_button,2022.5,,,,,0,1,0,,,,,,SportenNoSS,,5,,8
17,1654253905008,03/06/2022 10:58:25,1654253906199,2,03/06/2022 12:58:26,86110,10,task-as4t,,22261483,BLIND,6563287,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 101.0.4951.67,1366x768,1366x625,Passed_Trials,Study1.2 - SportenIsGezondNoSS,11,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,SportenNoSS,,,END TASK,,,,,221207,,,,,0,1,0,,,,,,,,,,
1,1654253689742,03/06/2022 10:54:49,1654253701580,2,03/06/2022 12:55:01,86110,10,task-as4t,,22261488,BLIND,6563294,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.5005.63,1366x768,1366x657,Passed_Trials,Study1.2 - SportenIsGezondNoSS,11,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,SportenNoSS,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,,,,
2,1654253694142,03/06/2022 10:54:54,1654253706017,2,03/06/2022 12:55:06,86110,10,task-as4t,,22261488,BLIND,6563294,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.5005.63,1366x768,1366x657,Passed_Trials,Study1.2 - SportenIsGezondNoSS,11,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,SportenNoSS,SportenNoSS,1,1,1,Intro,Zone2,continue_button,4223.899999976158,,,,,0,1,0,,,,,,SportenNoSS,,5,,8
3,1654253722155,03/06/2022 10:55:22,1654253734034,2,03/06/2022 12:55:34,86110,10,task-as4t,,22261488,BLIND,6563294,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.5005.63,1366x768,1366x657,Passed_Trials,Study1.2 - SportenIsGezondNoSS,11,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,SportenNoSS,SportenNoSS,1,1,2,Text,advancementZone,continue_button,27979.899999976158,,,,,0,1,0,,,,,,SportenNoSS,,5,,8
4,1654253812613,03/06/2022 10:56:52,1654253824475,2,03/06/2022 12:57:04,86110,10,task-as4t,,22261488,BLIND,6563294,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.5005.63,1366x768,1366x657,Passed_Trials,Study1.2 - SportenIsGezondNoSS,11,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,SportenNoSS,SportenNoSS,1,1,3,Diagram,DiagBox4,response_text_area,90409.39999997616,,,en word je minder snel ziek,,0,1,0,,,,,,SportenNoSS,,5,,8
5,1654253812995,03/06/2022 10:56:52,1654253824481,2,03/06/2022 12:57:04,86110,10,task-as4t,,22261488,BLIND,6563294,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.5005.63,1366x768,1366x657,Passed_Trials,Study1.2 - SportenIsGezondNoSS,11,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,SportenNoSS,SportenNoSS,1,1,3,Diagram,DiagBox3,response_text_area,90409.39999997616,,,je traint je longen door in en uit te ademen,,0,1,0,,,,,,SportenNoSS,,5,,8
6,1654253812995,03/06/2022 10:56:52,1654253824482,2,03/06/2022 12:57:04,86110,10,task-as4t,,22261488,BLIND,6563294,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.5005.63,1366x768,1366x657,Passed_Trials,Study1.2 - SportenIsGezondNoSS,11,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,SportenNoSS,SportenNoSS,1,1,3,Diagram,DiagBox2,response_text_area,90409.39999997616,,,je spieren nemen zuurstof op,,0,1,0,,,,,,SportenNoSS,,5,,8
7,1654253812995,03/06/2022 10:56:52,1654253824482,2,03/06/2022 12:57:04,86110,10,task-as4t,,22261488,BLIND,6563294,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.5005.63,1366x768,1366x657,Passed_Trials,Study1.2 - SportenIsGezondNoSS,11,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,SportenNoSS,SportenNoSS,1,1,3,Diagram,DiagBox1,response_text_area,90409.39999997616,,,edward stenly vond dat sporten gezond is,,0,1,0,,,,,,SportenNoSS,,5,,8
8,1654253812995,03/06/2022 10:56:52,1654253824483,2,03/06/2022 12:57:04,86110,10,task-as4t,,22261488,BLIND,6563294,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.5005.63,1366x768,1366x657,Passed_Trials,Study1.2 - SportenIsGezondNoSS,11,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,SportenNoSS,SportenNoSS,1,1,3,Diagram,Zone1,continue_button,90409.39999997616,,,,,0,1,0,,,,,,SportenNoSS,,5,,8
9,1654253822989,03/06/2022 10:57:02,1654253834864,2,03/06/2022 12:57:14,86110,10,task-as4t,,22261488,BLIND,6563294,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.5005.63,1366x768,1366x657,Passed_Trials,Study1.2 - SportenIsGezondNoSS,11,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,SportenNoSS,SportenNoSS,1,1,4,Feedback,Zone1,continue_button,9994.199999928474,,,,,0,1,0,,,,,,SportenNoSS,,5,,8
10,1654253829300,03/06/2022 10:57:09,1654253841170,2,03/06/2022 12:57:21,86110,10,task-as4t,,22261488,BLIND,6563294,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.5005.63,1366x768,1366x657,Passed_Trials,Study1.2 - SportenIsGezondNoSS,11,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,SportenNoSS,SportenNoSS,1,1,5,RestudyDecision,Selection1,response_dropdown,6277.07699999999,,,Ja,,0,1,0,,,,,,SportenNoSS,,5,,8
11,1654253829377,03/06/2022 10:57:09,1654253841173,2,03/06/2022 12:57:21,86110,10,task-as4t,,22261488,BLIND,6563294,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.5005.63,1366x768,1366x657,Passed_Trials,Study1.2 - SportenIsGezondNoSS,11,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,SportenNoSS,SportenNoSS,1,1,5,RestudyDecision,script,force_advance,6277.07699999999,,,,,0,1,0,,,,,,SportenNoSS,,5,,8
12,1654253831621,03/06/2022 10:57:11,1654253843502,2,03/06/2022 12:57:23,86110,10,task-as4t,,22261488,BLIND,6563294,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.5005.63,1366x768,1366x657,Passed_Trials,Study1.2 - SportenIsGezondNoSS,11,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,SportenNoSS,SportenNoSS,1,1,6,JoL1,One,response_button_text,2299.3000000715256,,,1,1,0,1,0,,,,,,SportenNoSS,,5,,8
13,1654253833454,03/06/2022 10:57:13,1654253845326,2,03/06/2022 12:57:25,86110,10,task-as4t,,22261488,BLIND,6563294,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.5005.63,1366x768,1366x657,Passed_Trials,Study1.2 - SportenIsGezondNoSS,11,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,SportenNoSS,SportenNoSS,1,1,7,InstructieToets,advancementZone,continue_button,1811,,,,,0,1,0,,,,,,SportenNoSS,,5,,8
14,1654253878724,03/06/2022 10:57:58,1654253890608,2,03/06/2022 12:58:10,86110,10,task-as4t,,22261488,BLIND,6563294,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.5005.63,1366x768,1366x657,Passed_Trials,Study1.2 - SportenIsGezondNoSS,11,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,SportenNoSS,SportenNoSS,1,1,8,Test,buttonA,response_text_area,45247.10000002384,,,"sporten is gezond
spieren nemen zuurstof op
je traint hart en longen
je ademt harder en meer",,0,1,0,,,,,,SportenNoSS,,5,,8
