Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-81rl,checkpoint-ciwr,checkpoint-77l8,checkpoint-x76j,checkpoint-b2g1,checkpoint-5gtg,checkpoint-dxsu,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,ANSWER,Diagram Box Rows,Diagram Box Require Response,TextTypes,ToetsTextArea
70,1654255036788,03/06/2022 11:17:16,1654255039816,2,03/06/2022 13:17:19,86110,10,task-kgro,,22261550,BLIND,6563288,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.0.0,1366x768,1366x625,Passed_Trials,Study1.2 - DelayedWithCueSelection,18,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,DelayedWithCueSelection,DelayedWithCueSelection,7,1,1,Diagramming,DiagBox4,response_text_area,77768.80000114441,,,verschillende vissen komen vanwege aantrekkingskracht,,0,1,0,,,,,2,MetroDiagramCompletion,,5,,,
71,1654255036788,03/06/2022 11:17:16,1654255039816,2,03/06/2022 13:17:19,86110,10,task-kgro,,22261550,BLIND,6563288,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.0.0,1366x768,1366x625,Passed_Trials,Study1.2 - DelayedWithCueSelection,18,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,DelayedWithCueSelection,DelayedWithCueSelection,7,1,1,Diagramming,DiagBox2,response_text_area,77768.80000114441,,,metrowagons zijn in zee naar beneden gezonken en onder laag zand gekomen,,0,1,0,,,,,2,MetroDiagramCompletion,,5,,,
72,1654255036788,03/06/2022 11:17:16,1654255039817,2,03/06/2022 13:17:19,86110,10,task-kgro,,22261550,BLIND,6563288,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.0.0,1366x768,1366x625,Passed_Trials,Study1.2 - DelayedWithCueSelection,18,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,DelayedWithCueSelection,DelayedWithCueSelection,7,1,1,Diagramming,Zone1,continue_button,77768.80000114441,,,,,0,1,0,,,,,2,MetroDiagramCompletion,,5,,,
73,1654255041499,03/06/2022 11:17:21,1654255044609,2,03/06/2022 13:17:24,86110,10,task-kgro,,22261550,BLIND,6563288,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.0.0,1366x768,1366x625,Passed_Trials,Study1.2 - DelayedWithCueSelection,18,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,DelayedWithCueSelection,DelayedWithCueSelection,30,2,1,IntroDiagramStudy,NextButton,continue_button,4754,,,,,0,1,0,,,,,,IntroDiagramStudy,,,,,
74,1654255066886,03/06/2022 11:17:46,1654255069990,2,03/06/2022 13:17:49,86110,10,task-kgro,,22261550,BLIND,6563288,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.0.0,1366x768,1366x625,Passed_Trials,Study1.2 - DelayedWithCueSelection,18,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,DelayedWithCueSelection,DelayedWithCueSelection,32,1,1,DiagramStudy,Zone1,continue_button,25038.79999923706,,,,,0,1,0,,,,,6,GeldDiagramStudy,,,,,
75,1654255084139,03/06/2022 11:18:04,1654255087252,2,03/06/2022 13:18:07,86110,10,task-kgro,,22261550,BLIND,6563288,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.0.0,1366x768,1366x625,Passed_Trials,Study1.2 - DelayedWithCueSelection,18,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,DelayedWithCueSelection,DelayedWithCueSelection,31,1,1,DiagramStudy,Zone1,continue_button,17067,,,,,0,1,0,,,,,6,BetonDiagramStudy,,,,,
76,1654255103686,03/06/2022 11:18:23,1654255106794,2,03/06/2022 13:18:26,86110,10,task-kgro,,22261550,BLIND,6563288,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.0.0,1366x768,1366x625,Passed_Trials,Study1.2 - DelayedWithCueSelection,18,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,DelayedWithCueSelection,DelayedWithCueSelection,33,1,1,DiagramStudy,Zone1,continue_button,19332.29999923706,,,,,0,1,0,,,,,6,MetroDiagramStudy,,,,,
77,1654255110144,03/06/2022 11:18:30,1654255113256,2,03/06/2022 13:18:33,86110,10,task-kgro,,22261550,BLIND,6563288,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.0.0,1366x768,1366x625,Passed_Trials,Study1.2 - DelayedWithCueSelection,18,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,DelayedWithCueSelection,DelayedWithCueSelection,34,2,1,IntroJoLandRestudy,NextButton,continue_button,6430.10000038147,,,,,0,1,0,,,,,,IntroJoLandRestudy,,,,,
78,1654255126242,03/06/2022 11:18:46,1654255129337,2,03/06/2022 13:18:49,86110,10,task-kgro,,22261550,BLIND,6563288,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.0.0,1366x768,1366x625,Passed_Trials,Study1.2 - DelayedWithCueSelection,18,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,DelayedWithCueSelection,DelayedWithCueSelection,35,1,1,RestudyDecisionBlock2,Selection4,response_dropdown,16050.761999999871,,,Ja,,0,1,0,,,,,,RestudyDecisionBlock2,,,,,
79,1654255126302,03/06/2022 11:18:46,1654255129341,2,03/06/2022 13:18:49,86110,10,task-kgro,,22261550,BLIND,6563288,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.0.0,1366x768,1366x625,Passed_Trials,Study1.2 - DelayedWithCueSelection,18,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,DelayedWithCueSelection,DelayedWithCueSelection,35,1,1,RestudyDecisionBlock2,Selection5,response_dropdown,16050.761999999871,,,Ja,,0,1,0,,,,,,RestudyDecisionBlock2,,,,,
