Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-81rl,checkpoint-ciwr,checkpoint-77l8,checkpoint-x76j,checkpoint-b2g1,checkpoint-5gtg,checkpoint-dxsu,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,ANSWER,Diagram Box Rows,Diagram Box Require Response,TextTypes,ToetsTextArea
49,1654593305516,07/06/2022 09:15:05,1654593313322,2,07/06/2022 11:15:13,86110,10,task-d7hm,,22325699,BLIND,6581320,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.5005.63,1366x768,1366x657,Passed_Trials,Study1.2 - DelayedWithoutCueSelection,9,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,DelayedWithoutCueSelection,DelayedWithoutCueSelection,27,1,1,Diagramming,DiagBox1,response_text_area,12829.89999961853,,,?,,0,1,0,,,,,2,BetonDiagramCompletion,,5,,,
50,1654593305516,07/06/2022 09:15:05,1654593313323,2,07/06/2022 11:15:13,86110,10,task-d7hm,,22325699,BLIND,6581320,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.5005.63,1366x768,1366x657,Passed_Trials,Study1.2 - DelayedWithoutCueSelection,9,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,DelayedWithoutCueSelection,DelayedWithoutCueSelection,27,1,1,Diagramming,Zone1,continue_button,12829.89999961853,,,,,0,1,0,,,,,2,BetonDiagramCompletion,,5,,,
51,1654593323036,07/06/2022 09:15:23,1654593331000,2,07/06/2022 11:15:31,86110,10,task-d7hm,,22325699,BLIND,6581320,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.5005.63,1366x768,1366x657,Passed_Trials,Study1.2 - DelayedWithoutCueSelection,9,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,DelayedWithoutCueSelection,DelayedWithoutCueSelection,7,1,1,Diagramming,DiagBox3,response_text_area,17600.699999809265,,,?,,0,1,0,,,,,2,BotoxDiagramCompletion,,5,,,
52,1654593323230,07/06/2022 09:15:23,1654593331006,2,07/06/2022 11:15:31,86110,10,task-d7hm,,22325699,BLIND,6581320,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.5005.63,1366x768,1366x657,Passed_Trials,Study1.2 - DelayedWithoutCueSelection,9,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,DelayedWithoutCueSelection,DelayedWithoutCueSelection,7,1,1,Diagramming,DiagBox4,response_text_area,17600.699999809265,,,?,,0,1,0,,,,,2,BotoxDiagramCompletion,,5,,,
53,1654593323230,07/06/2022 09:15:23,1654593331007,2,07/06/2022 11:15:31,86110,10,task-d7hm,,22325699,BLIND,6581320,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.5005.63,1366x768,1366x657,Passed_Trials,Study1.2 - DelayedWithoutCueSelection,9,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,DelayedWithoutCueSelection,DelayedWithoutCueSelection,7,1,1,Diagramming,DiagBox2,response_text_area,17600.699999809265,,,?,,0,1,0,,,,,2,BotoxDiagramCompletion,,5,,,
54,1654593323230,07/06/2022 09:15:23,1654593331007,2,07/06/2022 11:15:31,86110,10,task-d7hm,,22325699,BLIND,6581320,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.5005.63,1366x768,1366x657,Passed_Trials,Study1.2 - DelayedWithoutCueSelection,9,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,DelayedWithoutCueSelection,DelayedWithoutCueSelection,7,1,1,Diagramming,DiagBox1,response_text_area,17600.699999809265,,,?,,0,1,0,,,,,2,BotoxDiagramCompletion,,5,,,
55,1654593323230,07/06/2022 09:15:23,1654593331008,2,07/06/2022 11:15:31,86110,10,task-d7hm,,22325699,BLIND,6581320,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.5005.63,1366x768,1366x657,Passed_Trials,Study1.2 - DelayedWithoutCueSelection,9,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,DelayedWithoutCueSelection,DelayedWithoutCueSelection,7,1,1,Diagramming,Zone1,continue_button,17600.699999809265,,,,,0,1,0,,,,,2,BotoxDiagramCompletion,,5,,,
56,1654593333224,07/06/2022 09:15:33,1654593341192,2,07/06/2022 11:15:41,86110,10,task-d7hm,,22325699,BLIND,6581320,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.5005.63,1366x768,1366x657,Passed_Trials,Study1.2 - DelayedWithoutCueSelection,9,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,DelayedWithoutCueSelection,DelayedWithoutCueSelection,28,1,1,Diagramming,DiagBox2,response_text_area,10012.099999427795,,,?,,0,1,0,,,,,2,SuezDiagramCompletion,,5,,,
57,1654593333337,07/06/2022 09:15:33,1654593341197,2,07/06/2022 11:15:41,86110,10,task-d7hm,,22325699,BLIND,6581320,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.5005.63,1366x768,1366x657,Passed_Trials,Study1.2 - DelayedWithoutCueSelection,9,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,DelayedWithoutCueSelection,DelayedWithoutCueSelection,28,1,1,Diagramming,DiagBox3,response_text_area,10012.099999427795,,,?,,0,1,0,,,,,2,SuezDiagramCompletion,,5,,,
58,1654593333337,07/06/2022 09:15:33,1654593341198,2,07/06/2022 11:15:41,86110,10,task-d7hm,,22325699,BLIND,6581320,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.5005.63,1366x768,1366x657,Passed_Trials,Study1.2 - DelayedWithoutCueSelection,9,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,DelayedWithoutCueSelection,DelayedWithoutCueSelection,28,1,1,Diagramming,DiagBox4,response_text_area,10012.099999427795,,,?,,0,1,0,,,,,2,SuezDiagramCompletion,,5,,,
59,1654593333337,07/06/2022 09:15:33,1654593341198,2,07/06/2022 11:15:41,86110,10,task-d7hm,,22325699,BLIND,6581320,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.5005.63,1366x768,1366x657,Passed_Trials,Study1.2 - DelayedWithoutCueSelection,9,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,DelayedWithoutCueSelection,DelayedWithoutCueSelection,28,1,1,Diagramming,DiagBox1,response_text_area,10012.099999427795,,,?,,0,1,0,,,,,2,SuezDiagramCompletion,,5,,,
60,1654593333337,07/06/2022 09:15:33,1654593341199,2,07/06/2022 11:15:41,86110,10,task-d7hm,,22325699,BLIND,6581320,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.5005.63,1366x768,1366x657,Passed_Trials,Study1.2 - DelayedWithoutCueSelection,9,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,DelayedWithoutCueSelection,DelayedWithoutCueSelection,28,1,1,Diagramming,Zone1,continue_button,10012.099999427795,,,,,0,1,0,,,,,2,SuezDiagramCompletion,,5,,,
61,1654593334672,07/06/2022 09:15:34,1654593342593,2,07/06/2022 11:15:42,86110,10,task-d7hm,,22325699,BLIND,6581320,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.5005.63,1366x768,1366x657,Passed_Trials,Study1.2 - DelayedWithoutCueSelection,9,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,DelayedWithoutCueSelection,DelayedWithoutCueSelection,30,2,1,IntroDiagramStudy,NextButton,continue_button,1326,,,,,0,1,0,,,,,,IntroDiagramStudy,,,,,
62,1654593338187,07/06/2022 09:15:38,1654593346154,2,07/06/2022 11:15:46,86110,10,task-d7hm,,22325699,BLIND,6581320,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.5005.63,1366x768,1366x657,Passed_Trials,Study1.2 - DelayedWithoutCueSelection,9,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,DelayedWithoutCueSelection,DelayedWithoutCueSelection,33,1,1,DiagramStudy,Zone1,continue_button,3066,,,,,0,1,0,,,,,3,BetonDiagramStudy,,,,,
63,1654593339634,07/06/2022 09:15:39,1654593347602,2,07/06/2022 11:15:47,86110,10,task-d7hm,,22325699,BLIND,6581320,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.5005.63,1366x768,1366x657,Passed_Trials,Study1.2 - DelayedWithoutCueSelection,9,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,DelayedWithoutCueSelection,DelayedWithoutCueSelection,10,1,1,DiagramStudy,Zone1,continue_button,942.0999994277954,,,,,0,1,0,,,,,3,BotoxDiagramStudy,,,,,
64,1654593340402,07/06/2022 09:15:40,1654593348371,2,07/06/2022 11:15:48,86110,10,task-d7hm,,22325699,BLIND,6581320,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.5005.63,1366x768,1366x657,Passed_Trials,Study1.2 - DelayedWithoutCueSelection,9,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,DelayedWithoutCueSelection,DelayedWithoutCueSelection,32,1,1,DiagramStudy,Zone1,continue_button,397.1000003814697,,,,,0,1,0,,,,,3,SuezDiagramStudy,,,,,
65,1654593341793,07/06/2022 09:15:41,1654593349759,2,07/06/2022 11:15:49,86110,10,task-d7hm,,22325699,BLIND,6581320,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.5005.63,1366x768,1366x657,Passed_Trials,Study1.2 - DelayedWithoutCueSelection,9,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,DelayedWithoutCueSelection,DelayedWithoutCueSelection,34,2,1,IntroJoLandRestudy,NextButton,continue_button,1335.6999998092651,,,,,0,1,0,,,,,,IntroJoLandRestudy,,,,,
66,1654593349990,07/06/2022 09:15:49,1654593357959,2,07/06/2022 11:15:57,86110,10,task-d7hm,,22325699,BLIND,6581320,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.5005.63,1366x768,1366x657,Passed_Trials,Study1.2 - DelayedWithoutCueSelection,9,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,DelayedWithoutCueSelection,DelayedWithoutCueSelection,35,1,1,RestudyDecisionBlock2,Selection4,response_dropdown,8159.101999999955,,,Ja,,0,1,0,,,,,,RestudyDecisionBlock2,,,,,
67,1654593350085,07/06/2022 09:15:50,1654593357964,2,07/06/2022 11:15:57,86110,10,task-d7hm,,22325699,BLIND,6581320,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.5005.63,1366x768,1366x657,Passed_Trials,Study1.2 - DelayedWithoutCueSelection,9,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,DelayedWithoutCueSelection,DelayedWithoutCueSelection,35,1,1,RestudyDecisionBlock2,Selection5,response_dropdown,8159.101999999955,,,Ja,,0,1,0,,,,,,RestudyDecisionBlock2,,,,,
68,1654593350085,07/06/2022 09:15:50,1654593357965,2,07/06/2022 11:15:57,86110,10,task-d7hm,,22325699,BLIND,6581320,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.5005.63,1366x768,1366x657,Passed_Trials,Study1.2 - DelayedWithoutCueSelection,9,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,DelayedWithoutCueSelection,DelayedWithoutCueSelection,35,1,1,RestudyDecisionBlock2,Selection6,response_dropdown,8159.101999999955,,,Ja,,0,1,0,,,,,,RestudyDecisionBlock2,,,,,
69,1654593350085,07/06/2022 09:15:50,1654593357966,2,07/06/2022 11:15:57,86110,10,task-d7hm,,22325699,BLIND,6581320,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.5005.63,1366x768,1366x657,Passed_Trials,Study1.2 - DelayedWithoutCueSelection,9,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,DelayedWithoutCueSelection,DelayedWithoutCueSelection,35,1,1,RestudyDecisionBlock2,script,force_advance,8159.101999999955,,,,,0,1,0,,,,,,RestudyDecisionBlock2,,,,,
70,1654593352768,07/06/2022 09:15:52,1654593360729,2,07/06/2022 11:16:00,86110,10,task-d7hm,,22325699,BLIND,6581320,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.5005.63,1366x768,1366x657,Passed_Trials,Study1.2 - DelayedWithoutCueSelection,9,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,DelayedWithoutCueSelection,DelayedWithoutCueSelection,38,1,1,JoL,Two,response_button_text,2717.6000003814697,,,2,1,0,1,0,,,,,4,BetonJoL,,,,,
71,1654593353050,07/06/2022 09:15:53,1654593361020,2,07/06/2022 11:16:01,86110,10,task-d7hm,,22325699,BLIND,6581320,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.5005.63,1366x768,1366x657,Passed_Trials,Study1.2 - DelayedWithoutCueSelection,9,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,DelayedWithoutCueSelection,DelayedWithoutCueSelection,17,1,1,JoL,Two,response_button_text,234,,,2,1,0,1,0,,,,,4,BotoxJoL,,,,,
72,1654593353240,07/06/2022 09:15:53,1654593361213,2,07/06/2022 11:16:01,86110,10,task-d7hm,,22325699,BLIND,6581320,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.5005.63,1366x768,1366x657,Passed_Trials,Study1.2 - DelayedWithoutCueSelection,9,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,DelayedWithoutCueSelection,DelayedWithoutCueSelection,16,1,1,JoL,Two,response_button_text,144.69999980926514,,,2,1,0,1,0,,,,,4,SuezJoL,,,,,
73,1654593354780,07/06/2022 09:15:54,1654593362742,2,07/06/2022 11:16:02,86110,10,task-d7hm,,22325699,BLIND,6581320,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.5005.63,1366x768,1366x657,Passed_Trials,Study1.2 - DelayedWithoutCueSelection,9,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,DelayedWithoutCueSelection,DelayedWithoutCueSelection,39,2,1,IntroTests,NextButton,continue_button,1502.1999998092651,,,,,0,1,0,,,,,,IntroTests,,,,,
74,1654593365498,07/06/2022 09:16:05,1654593373464,2,07/06/2022 11:16:13,86110,10,task-d7hm,,22325699,BLIND,6581320,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.5005.63,1366x768,1366x657,Passed_Trials,Study1.2 - DelayedWithoutCueSelection,9,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,DelayedWithoutCueSelection,DelayedWithoutCueSelection,19,1,1,Test,buttonA,response_text_area,10682.400000572205,,,?,,0,1,0,,,,,5,BetonTest,,,,,8
75,1654593365587,07/06/2022 09:16:05,1654593373468,2,07/06/2022 11:16:13,86110,10,task-d7hm,,22325699,BLIND,6581320,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.5005.63,1366x768,1366x657,Passed_Trials,Study1.2 - DelayedWithoutCueSelection,9,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,DelayedWithoutCueSelection,DelayedWithoutCueSelection,19,1,1,Test,buttonB,continue_button,10682.400000572205,,,,,0,1,0,,,,,5,BetonTest,,,,,8
76,1654593368400,07/06/2022 09:16:08,1654593376345,2,07/06/2022 11:16:16,86110,10,task-d7hm,,22325699,BLIND,6581320,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.5005.63,1366x768,1366x657,Passed_Trials,Study1.2 - DelayedWithoutCueSelection,9,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,DelayedWithoutCueSelection,DelayedWithoutCueSelection,40,1,1,Test,buttonA,response_text_area,2817.9000005722046,,,?,,0,1,0,,,,,5,BotoxTest,,,,,8
77,1654593368485,07/06/2022 09:16:08,1654593376349,2,07/06/2022 11:16:16,86110,10,task-d7hm,,22325699,BLIND,6581320,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.5005.63,1366x768,1366x657,Passed_Trials,Study1.2 - DelayedWithoutCueSelection,9,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,DelayedWithoutCueSelection,DelayedWithoutCueSelection,40,1,1,Test,buttonB,continue_button,2817.9000005722046,,,,,0,1,0,,,,,5,BotoxTest,,,,,8
78,1654593370247,07/06/2022 09:16:10,1654593378219,2,07/06/2022 11:16:18,86110,10,task-d7hm,,22325699,BLIND,6581320,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.5005.63,1366x768,1366x657,Passed_Trials,Study1.2 - DelayedWithoutCueSelection,9,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,DelayedWithoutCueSelection,DelayedWithoutCueSelection,41,1,1,Test,buttonA,response_text_area,1835.3999996185303,,,?,,0,1,0,,,,,5,SuezTest,,,,,8
79,1654593370445,07/06/2022 09:16:10,1654593378224,2,07/06/2022 11:16:18,86110,10,task-d7hm,,22325699,BLIND,6581320,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.5005.63,1366x768,1366x657,Passed_Trials,Study1.2 - DelayedWithoutCueSelection,9,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,DelayedWithoutCueSelection,DelayedWithoutCueSelection,41,1,1,Test,buttonB,continue_button,1835.3999996185303,,,,,0,1,0,,,,,5,SuezTest,,,,,8
80,1654593371530,07/06/2022 09:16:11,1654593379472,2,07/06/2022 11:16:19,86110,10,task-d7hm,,22325699,BLIND,6581320,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.5005.63,1366x768,1366x657,Passed_Trials,Study1.2 - DelayedWithoutCueSelection,9,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,DelayedWithoutCueSelection,DelayedWithoutCueSelection,43,1,1,End,ContinueButton,continue_button,1221.2999992370605,,,,,0,1,0,,,,,,EndDisplay,,,,,
81,1654593371614,07/06/2022 09:16:11,1654593379478,2,07/06/2022 11:16:19,86110,10,task-d7hm,,22325699,BLIND,6581320,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.5005.63,1366x768,1366x657,Passed_Trials,Study1.2 - DelayedWithoutCueSelection,9,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,DelayedWithoutCueSelection,,,END TASK,,,,,773517,,,,,0,1,0,,,,,,,,,,,
1,1654766040725,09/06/2022 09:14:00,1654765995383,2,09/06/2022 11:13:15,86110,10,task-d7hm,,22372182,BLIND,6594472,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.5005.63,1536x864,1536x746,Passed_Trials,Study1.2 - DelayedWithoutCueSelection,9,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,DelayedWithoutCueSelection,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,,,,,
2,1654766053543,09/06/2022 09:14:13,1654766008048,2,09/06/2022 11:13:28,86110,10,task-d7hm,,22372182,BLIND,6594472,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.5005.63,1536x864,1519x746,Passed_Trials,Study1.2 - DelayedWithoutCueSelection,9,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,DelayedWithoutCueSelection,DelayedWithoutCueSelection,1,1,1,Intro3Texts,NextButton,continue_button,12550.099999999627,,,,,0,1,0,,,,,,IntroTexts,,,,,
3,1654766186250,09/06/2022 09:16:26,1654766140532,2,09/06/2022 11:15:40,86110,10,task-d7hm,,22372182,BLIND,6594472,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.5005.63,1536x864,1519x746,Passed_Trials,Study1.2 - DelayedWithoutCueSelection,9,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,DelayedWithoutCueSelection,DelayedWithoutCueSelection,3,1,1,Text,advancementZone,continue_button,132438.39999999944,,,,,0,1,0,,,,,1,BetonText,,,,,
4,1654766247131,09/06/2022 09:17:27,1654766201784,2,09/06/2022 11:16:41,86110,10,task-d7hm,,22372182,BLIND,6594472,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.5005.63,1536x864,1519x746,Passed_Trials,Study1.2 - DelayedWithoutCueSelection,9,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,DelayedWithoutCueSelection,DelayedWithoutCueSelection,2,1,1,Text,advancementZone,continue_button,61220.5,,,,,0,1,0,,,,,1,MetroText,,,,,
5,1654766310359,09/06/2022 09:18:30,1654766264997,2,09/06/2022 11:17:44,86110,10,task-d7hm,,22372182,BLIND,6594472,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.5005.63,1536x864,1519x746,Passed_Trials,Study1.2 - DelayedWithoutCueSelection,9,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,DelayedWithoutCueSelection,DelayedWithoutCueSelection,24,1,1,Text,advancementZone,continue_button,63154.200000000186,,,,,0,1,0,,,,,1,GeldText,,,,,
6,1654766322863,09/06/2022 09:18:42,1654766277318,2,09/06/2022 11:17:57,86110,10,task-d7hm,,22372182,BLIND,6594472,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.5005.63,1536x864,1519x746,Passed_Trials,Study1.2 - DelayedWithoutCueSelection,9,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,DelayedWithoutCueSelection,DelayedWithoutCueSelection,5,1,1,IntroDiagramCompletion,NextButton,continue_button,12288.100000000559,,,,,0,1,0,,,,,,IntroDiagramCompletions,,,,,
7,1654766453972,09/06/2022 09:20:53,1654766408576,2,09/06/2022 11:20:08,86110,10,task-d7hm,,22372182,BLIND,6594472,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.5005.63,1536x864,1519x746,Passed_Trials,Study1.2 - DelayedWithoutCueSelection,9,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,DelayedWithoutCueSelection,DelayedWithoutCueSelection,7,1,1,Diagramming,DiagBox2,response_text_area,131192.09999999963,,,door centrale verwarming verzwakt beton,,0,1,0,,,,,2,BetonDiagramCompletion,,5,,,
8,1654766454137,09/06/2022 09:20:54,1654766408581,2,09/06/2022 11:20:08,86110,10,task-d7hm,,22372182,BLIND,6594472,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.5005.63,1536x864,1519x746,Passed_Trials,Study1.2 - DelayedWithoutCueSelection,9,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,DelayedWithoutCueSelection,DelayedWithoutCueSelection,7,1,1,Diagramming,DiagBox3,response_text_area,131192.09999999963,,,het beton in gebouwen krimpt,,0,1,0,,,,,2,BetonDiagramCompletion,,5,,,
9,1654766454137,09/06/2022 09:20:54,1654766408583,2,09/06/2022 11:20:08,86110,10,task-d7hm,,22372182,BLIND,6594472,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.5005.63,1536x864,1519x746,Passed_Trials,Study1.2 - DelayedWithoutCueSelection,9,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,DelayedWithoutCueSelection,DelayedWithoutCueSelection,7,1,1,Diagramming,DiagBox4,response_text_area,131192.09999999963,,,gebouwen krimpen,,0,1,0,,,,,2,BetonDiagramCompletion,,5,,,
10,1654766454137,09/06/2022 09:20:54,1654766408583,2,09/06/2022 11:20:08,86110,10,task-d7hm,,22372182,BLIND,6594472,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.5005.63,1536x864,1519x746,Passed_Trials,Study1.2 - DelayedWithoutCueSelection,9,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,DelayedWithoutCueSelection,DelayedWithoutCueSelection,7,1,1,Diagramming,DiagBox1,response_text_area,131192.09999999963,,,beton heeft certificaat nodig,,0,1,0,,,,,2,BetonDiagramCompletion,,5,,,
