Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-81rl,checkpoint-ciwr,checkpoint-77l8,checkpoint-x76j,checkpoint-b2g1,checkpoint-5gtg,checkpoint-dxsu,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,ANSWER,Diagram Box Rows,TextTypes,TestTextArea
7,1654253809700,03/06/2022 10:56:49,1654253812564,2,03/06/2022 12:56:52,86110,10,task-ewz2,,22261494,BLIND,6563288,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.0.0,1366x768,1366x625,Passed_Trials,Study1.2 - SportenIsGezondSS,10,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,SportenWithSS,SportenWithSS,1,1,3,DiagramCompletion,DiagBox2,response_text_area,49077.70000076294,,,?,,0,1,0,,,,,,SportenWithSS,,5,,8
8,1654253809700,03/06/2022 10:56:49,1654253812565,2,03/06/2022 12:56:52,86110,10,task-ewz2,,22261494,BLIND,6563288,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.0.0,1366x768,1366x625,Passed_Trials,Study1.2 - SportenIsGezondSS,10,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,SportenWithSS,SportenWithSS,1,1,3,DiagramCompletion,DiagBox1,response_text_area,49077.70000076294,,,Edward Stanley bestudeert iets,,0,1,0,,,,,,SportenWithSS,,5,,8
9,1654253809700,03/06/2022 10:56:49,1654253812566,2,03/06/2022 12:56:52,86110,10,task-ewz2,,22261494,BLIND,6563288,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.0.0,1366x768,1366x625,Passed_Trials,Study1.2 - SportenIsGezondSS,10,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,SportenWithSS,SportenWithSS,1,1,3,DiagramCompletion,Zone1,continue_button,49077.70000076294,,,,,0,1,0,,,,,,SportenWithSS,,5,,8
10,1654253840846,03/06/2022 10:57:20,1654253843950,2,03/06/2022 12:57:23,86110,10,task-ewz2,,22261494,BLIND,6563288,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.0.0,1366x768,1366x625,Passed_Trials,Study1.2 - SportenIsGezondSS,10,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,SportenWithSS,SportenWithSS,1,1,4,DiagramStudyWithSS,CueSelection1,response_dropdown,31385.357000000004,,,Niet ingevuld,,0,1,0,,,,,,SportenWithSS,,5,,8
11,1654253840920,03/06/2022 10:57:20,1654253843954,2,03/06/2022 12:57:23,86110,10,task-ewz2,,22261494,BLIND,6563288,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.0.0,1366x768,1366x625,Passed_Trials,Study1.2 - SportenIsGezondSS,10,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,SportenWithSS,SportenWithSS,1,1,4,DiagramStudyWithSS,CueSelection2,response_dropdown,31385.357000000004,,,Ingevuld maar onjuist,,0,1,0,,,,,,SportenWithSS,,5,,8
12,1654253840920,03/06/2022 10:57:20,1654253843955,2,03/06/2022 12:57:23,86110,10,task-ewz2,,22261494,BLIND,6563288,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.0.0,1366x768,1366x625,Passed_Trials,Study1.2 - SportenIsGezondSS,10,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,SportenWithSS,SportenWithSS,1,1,4,DiagramStudyWithSS,CueSelection3,response_dropdown,31385.357000000004,,,Niet ingevuld,,0,1,0,,,,,,SportenWithSS,,5,,8
13,1654253840920,03/06/2022 10:57:20,1654253843956,2,03/06/2022 12:57:23,86110,10,task-ewz2,,22261494,BLIND,6563288,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.0.0,1366x768,1366x625,Passed_Trials,Study1.2 - SportenIsGezondSS,10,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,SportenWithSS,SportenWithSS,1,1,4,DiagramStudyWithSS,CueSelection4,response_dropdown,31385.357000000004,,,Ingevuld maar onjuist,,0,1,0,,,,,,SportenWithSS,,5,,8
14,1654253840920,03/06/2022 10:57:20,1654253843956,2,03/06/2022 12:57:23,86110,10,task-ewz2,,22261494,BLIND,6563288,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.0.0,1366x768,1366x625,Passed_Trials,Study1.2 - SportenIsGezondSS,10,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,SportenWithSS,SportenWithSS,1,1,4,DiagramStudyWithSS,script,force_advance,31385.357000000004,,,,,0,1,0,,,,,,SportenWithSS,,5,,8
15,1654253850385,03/06/2022 10:57:30,1654253853505,2,03/06/2022 12:57:33,86110,10,task-ewz2,,22261494,BLIND,6563288,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.0.0,1366x768,1366x625,Passed_Trials,Study1.2 - SportenIsGezondSS,10,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,SportenWithSS,SportenWithSS,1,1,5,RestudyDecision,Selection1,response_dropdown,9590.48599999999,,,Nee,,0,1,0,,,,,,SportenWithSS,,5,,8
16,1654253850444,03/06/2022 10:57:30,1654253853508,2,03/06/2022 12:57:33,86110,10,task-ewz2,,22261494,BLIND,6563288,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.0.0,1366x768,1366x625,Passed_Trials,Study1.2 - SportenIsGezondSS,10,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,SportenWithSS,SportenWithSS,1,1,5,RestudyDecision,script,force_advance,9590.48599999999,,,,,0,1,0,,,,,,SportenWithSS,,5,,8
17,1654253865702,03/06/2022 10:57:45,1654253868820,2,03/06/2022 12:57:48,86110,10,task-ewz2,,22261494,BLIND,6563288,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.0.0,1366x768,1366x625,Passed_Trials,Study1.2 - SportenIsGezondSS,10,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,SportenWithSS,SportenWithSS,1,1,6,JoL1,Two,response_button_text,15280.5,,,2,1,0,1,0,,,,,,SportenWithSS,,5,,8
18,1654253870266,03/06/2022 10:57:50,1654253873392,2,03/06/2022 12:57:53,86110,10,task-ewz2,,22261494,BLIND,6563288,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.0.0,1366x768,1366x625,Passed_Trials,Study1.2 - SportenIsGezondSS,10,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,SportenWithSS,SportenWithSS,1,1,7,InstructieToets,advancementZone,continue_button,4555.60000038147,,,,,0,1,0,,,,,,SportenWithSS,,5,,8
19,1654253930148,03/06/2022 10:58:50,1654253933272,2,03/06/2022 12:58:53,86110,10,task-ewz2,,22261494,BLIND,6563288,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.0.0,1366x768,1366x625,Passed_Trials,Study1.2 - SportenIsGezondSS,10,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,SportenWithSS,SportenWithSS,1,1,8,Test,buttonA,response_text_area,59833.10000038147,,,Omdat zij enorm getraint zijn en gezond zijn en daarom een lagere kans op deze ziektes,,0,1,0,,,,,,SportenWithSS,,5,,8
20,1654253930214,03/06/2022 10:58:50,1654253933276,2,03/06/2022 12:58:53,86110,10,task-ewz2,,22261494,BLIND,6563288,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.0.0,1366x768,1366x625,Passed_Trials,Study1.2 - SportenIsGezondSS,10,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,SportenWithSS,SportenWithSS,1,1,8,Test,buttonB,continue_button,59833.10000038147,,,,,0,1,0,,,,,,SportenWithSS,,5,,8
21,1654253933125,03/06/2022 10:58:53,1654253936234,2,03/06/2022 12:58:56,86110,10,task-ewz2,,22261494,BLIND,6563288,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.0.0,1366x768,1366x625,Passed_Trials,Study1.2 - SportenIsGezondSS,10,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,SportenWithSS,SportenWithSS,1,1,9,Klaar4Experiment,advancementZone,continue_button,2944.099998474121,,,,,0,1,0,,,,,,SportenWithSS,,5,,8
22,1654253933176,03/06/2022 10:58:53,1654253936244,2,03/06/2022 12:58:56,86110,10,task-ewz2,,22261494,BLIND,6563288,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.0.0,1366x768,1366x625,Passed_Trials,Study1.2 - SportenIsGezondSS,10,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,SportenWithSS,,,END TASK,,,,,172925,,,,,0,1,0,,,,,,,,,,
1,1654253698994,03/06/2022 10:54:58,1654253699076,2,03/06/2022 12:54:59,86110,10,task-ewz2,,22261492,BLIND,6563290,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.5005.62,1366x768,1366x657,Passed_Trials,Study1.2 - SportenIsGezondSS,10,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,SportenWithSS,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,,,,
2,1654253702462,03/06/2022 10:55:02,1654253702590,2,03/06/2022 12:55:02,86110,10,task-ewz2,,22261492,BLIND,6563290,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.5005.62,1366x768,1366x657,Passed_Trials,Study1.2 - SportenIsGezondSS,10,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,SportenWithSS,SportenWithSS,1,1,1,Intro,Zone2,continue_button,3252.5,,,,,0,1,0,,,,,,SportenWithSS,,5,,8
3,1654253737105,03/06/2022 10:55:37,1654253737220,2,03/06/2022 12:55:37,86110,10,task-ewz2,,22261492,BLIND,6563290,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.5005.62,1366x768,1366x657,Passed_Trials,Study1.2 - SportenIsGezondSS,10,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,SportenWithSS,SportenWithSS,1,1,2,Text,advancementZone,continue_button,34587.300000071526,,,,,0,1,0,,,,,,SportenWithSS,,5,,8
4,1654253825506,03/06/2022 10:57:05,1654253825648,2,03/06/2022 12:57:05,86110,10,task-ewz2,,22261492,BLIND,6563290,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.5005.62,1366x768,1366x657,Passed_Trials,Study1.2 - SportenIsGezondSS,10,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,SportenWithSS,SportenWithSS,1,1,3,DiagramCompletion,DiagBox4,response_text_area,88367.60000002384,,,daardoor heb je minder kans op longziektes,,0,1,0,,,,,,SportenWithSS,,5,,8
5,1654253825786,03/06/2022 10:57:05,1654253825650,2,03/06/2022 12:57:05,86110,10,task-ewz2,,22261492,BLIND,6563290,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.5005.62,1366x768,1366x657,Passed_Trials,Study1.2 - SportenIsGezondSS,10,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,SportenWithSS,SportenWithSS,1,1,3,DiagramCompletion,DiagBox3,response_text_area,88367.60000002384,,,je longen moeten sneller werken,,0,1,0,,,,,,SportenWithSS,,5,,8
6,1654253825786,03/06/2022 10:57:05,1654253825651,2,03/06/2022 12:57:05,86110,10,task-ewz2,,22261492,BLIND,6563290,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.5005.62,1366x768,1366x657,Passed_Trials,Study1.2 - SportenIsGezondSS,10,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,SportenWithSS,SportenWithSS,1,1,3,DiagramCompletion,DiagBox2,response_text_area,88367.60000002384,,,je hart moet sneller kloppen,,0,1,0,,,,,,SportenWithSS,,5,,8
7,1654253825786,03/06/2022 10:57:05,1654253825651,2,03/06/2022 12:57:05,86110,10,task-ewz2,,22261492,BLIND,6563290,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.5005.62,1366x768,1366x657,Passed_Trials,Study1.2 - SportenIsGezondSS,10,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,SportenWithSS,SportenWithSS,1,1,3,DiagramCompletion,DiagBox1,response_text_area,88367.60000002384,,,door te sporten krijg je minder ziektes,,0,1,0,,,,,,SportenWithSS,,5,,8
8,1654253825786,03/06/2022 10:57:05,1654253825651,2,03/06/2022 12:57:05,86110,10,task-ewz2,,22261492,BLIND,6563290,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.5005.62,1366x768,1366x657,Passed_Trials,Study1.2 - SportenIsGezondSS,10,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,SportenWithSS,SportenWithSS,1,1,3,DiagramCompletion,Zone1,continue_button,88367.60000002384,,,,,0,1,0,,,,,,SportenWithSS,,5,,8
9,1654253863076,03/06/2022 10:57:43,1654253863208,2,03/06/2022 12:57:43,86110,10,task-ewz2,,22261492,BLIND,6563290,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.5005.62,1366x768,1366x657,Passed_Trials,Study1.2 - SportenIsGezondSS,10,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,SportenWithSS,SportenWithSS,1,1,4,DiagramStudyWithSS,CueSelection1,response_dropdown,37546.07800000001,,,Juist,,0,1,0,,,,,,SportenWithSS,,5,,8
10,1654253863146,03/06/2022 10:57:43,1654253863213,2,03/06/2022 12:57:43,86110,10,task-ewz2,,22261492,BLIND,6563290,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.5005.62,1366x768,1366x657,Passed_Trials,Study1.2 - SportenIsGezondSS,10,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,SportenWithSS,SportenWithSS,1,1,4,DiagramStudyWithSS,CueSelection2,response_dropdown,37546.07800000001,,,Ingevuld maar onjuist,,0,1,0,,,,,,SportenWithSS,,5,,8
11,1654253863146,03/06/2022 10:57:43,1654253863215,2,03/06/2022 12:57:43,86110,10,task-ewz2,,22261492,BLIND,6563290,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.5005.62,1366x768,1366x657,Passed_Trials,Study1.2 - SportenIsGezondSS,10,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,SportenWithSS,SportenWithSS,1,1,4,DiagramStudyWithSS,CueSelection3,response_dropdown,37546.07800000001,,,Juist,,0,1,0,,,,,,SportenWithSS,,5,,8
12,1654253863146,03/06/2022 10:57:43,1654253863215,2,03/06/2022 12:57:43,86110,10,task-ewz2,,22261492,BLIND,6563290,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.5005.62,1366x768,1366x657,Passed_Trials,Study1.2 - SportenIsGezondSS,10,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,SportenWithSS,SportenWithSS,1,1,4,DiagramStudyWithSS,CueSelection4,response_dropdown,37546.07800000001,,,Juist,,0,1,0,,,,,,SportenWithSS,,5,,8
13,1654253863146,03/06/2022 10:57:43,1654253863216,2,03/06/2022 12:57:43,86110,10,task-ewz2,,22261492,BLIND,6563290,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.5005.62,1366x768,1366x657,Passed_Trials,Study1.2 - SportenIsGezondSS,10,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,SportenWithSS,SportenWithSS,1,1,4,DiagramStudyWithSS,script,force_advance,37546.07800000001,,,,,0,1,0,,,,,,SportenWithSS,,5,,8
14,1654253868287,03/06/2022 10:57:48,1654253868432,2,03/06/2022 12:57:48,86110,10,task-ewz2,,22261492,BLIND,6563290,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.5005.62,1366x768,1366x657,Passed_Trials,Study1.2 - SportenIsGezondSS,10,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,SportenWithSS,SportenWithSS,1,1,5,RestudyDecision,Selection1,response_dropdown,5228.423999999999,,,Nee,,0,1,0,,,,,,SportenWithSS,,5,,8
15,1654253868374,03/06/2022 10:57:48,1654253868436,2,03/06/2022 12:57:48,86110,10,task-ewz2,,22261492,BLIND,6563290,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.5005.62,1366x768,1366x657,Passed_Trials,Study1.2 - SportenIsGezondSS,10,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,SportenWithSS,SportenWithSS,1,1,5,RestudyDecision,script,force_advance,5228.423999999999,,,,,0,1,0,,,,,,SportenWithSS,,5,,8
16,1654253870293,03/06/2022 10:57:50,1654253870442,2,03/06/2022 12:57:50,86110,10,task-ewz2,,22261492,BLIND,6563290,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.5005.62,1366x768,1366x657,Passed_Trials,Study1.2 - SportenIsGezondSS,10,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,SportenWithSS,SportenWithSS,1,1,6,JoL1,Three,response_button_text,1969.8000000715256,,,3,1,0,1,0,,,,,,SportenWithSS,,5,,8
17,1654253876522,03/06/2022 10:57:56,1654253876659,2,03/06/2022 12:57:56,86110,10,task-ewz2,,22261492,BLIND,6563290,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.5005.62,1366x768,1366x657,Passed_Trials,Study1.2 - SportenIsGezondSS,10,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,SportenWithSS,SportenWithSS,1,1,7,InstructieToets,advancementZone,continue_button,6200,,,,,0,1,0,,,,,,SportenWithSS,,5,,8
18,1654253987293,03/06/2022 10:59:47,1654253987426,2,03/06/2022 12:59:47,86110,10,task-ewz2,,22261492,BLIND,6563290,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.5005.62,1366x768,1366x657,Passed_Trials,Study1.2 - SportenIsGezondSS,10,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,SportenWithSS,SportenWithSS,1,1,8,Test,buttonA,response_text_area,110751.5,,,omdat de spieren meer zuurstof nodig zijn moet je sneller ademen en omdat er meer zuurstof heenmoet moet het hart sneller pompen daardoor worden je hart en je longen sterker en daardoor heb je minder kans op hart- en longziekten,,0,1,0,,,,,,SportenWithSS,,5,,8
19,1654253987352,03/06/2022 10:59:47,1654253987429,2,03/06/2022 12:59:47,86110,10,task-ewz2,,22261492,BLIND,6563290,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.5005.62,1366x768,1366x657,Passed_Trials,Study1.2 - SportenIsGezondSS,10,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,SportenWithSS,SportenWithSS,1,1,8,Test,buttonB,continue_button,110751.5,,,,,0,1,0,,,,,,SportenWithSS,,5,,8
20,1654253989293,03/06/2022 10:59:49,1654253989427,2,03/06/2022 12:59:49,86110,10,task-ewz2,,22261492,BLIND,6563290,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.5005.62,1366x768,1366x657,Passed_Trials,Study1.2 - SportenIsGezondSS,10,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,SportenWithSS,SportenWithSS,1,1,9,Klaar4Experiment,advancementZone,continue_button,1983.6000000238419,,,,,0,1,0,,,,,,SportenWithSS,,5,,8
21,1654253989350,03/06/2022 10:59:49,1654253989433,2,03/06/2022 12:59:49,86110,10,task-ewz2,,22261492,BLIND,6563290,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.5005.62,1366x768,1366x657,Passed_Trials,Study1.2 - SportenIsGezondSS,10,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,SportenWithSS,,,END TASK,,,,,290358,,,,,0,1,0,,,,,,,,,,
1,1654253685728,03/06/2022 10:54:45,1654253693219,2,03/06/2022 12:54:53,86110,10,task-ewz2,,22261485,BLIND,6563296,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.0.0,1366x768,1366x768,Passed_Trials,Study1.2 - SportenIsGezondSS,10,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,SportenWithSS,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,,,,
2,1654253688156,03/06/2022 10:54:48,1654253695671,2,03/06/2022 12:54:55,86110,10,task-ewz2,,22261485,BLIND,6563296,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.0.0,1366x768,1366x768,Passed_Trials,Study1.2 - SportenIsGezondSS,10,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,SportenWithSS,SportenWithSS,1,1,1,Intro,Zone2,continue_button,2169.2999999523163,,,,,0,1,0,,,,,,SportenWithSS,,5,,8
3,1654253715490,03/06/2022 10:55:15,1654253723023,2,03/06/2022 12:55:23,86110,10,task-ewz2,,22261485,BLIND,6563296,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.0.0,1366x768,1366x768,Passed_Trials,Study1.2 - SportenIsGezondSS,10,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,SportenWithSS,SportenWithSS,1,1,2,Text,advancementZone,continue_button,27318.299999952316,,,,,0,1,0,,,,,,SportenWithSS,,5,,8
4,1654253791028,03/06/2022 10:56:31,1654253798545,2,03/06/2022 12:56:38,86110,10,task-ewz2,,22261485,BLIND,6563296,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.0.0,1366x768,1366x768,Passed_Trials,Study1.2 - SportenIsGezondSS,10,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,SportenWithSS,SportenWithSS,1,1,3,DiagramCompletion,DiagBox4,response_text_area,75462.09999990463,,,dus word je minder snel ziek,,0,1,0,,,,,,SportenWithSS,,5,,8
5,1654253791404,03/06/2022 10:56:31,1654253798550,2,03/06/2022 12:56:38,86110,10,task-ewz2,,22261485,BLIND,6563296,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.0.0,1366x768,1366x768,Passed_Trials,Study1.2 - SportenIsGezondSS,10,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,SportenWithSS,SportenWithSS,1,1,3,DiagramCompletion,DiagBox3,response_text_area,75462.09999990463,,,en het moet vervoerd worden dus je hard gaat sneller pompen,,0,1,0,,,,,,SportenWithSS,,5,,8
6,1654253791404,03/06/2022 10:56:31,1654253798552,2,03/06/2022 12:56:38,86110,10,task-ewz2,,22261485,BLIND,6563296,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.0.0,1366x768,1366x768,Passed_Trials,Study1.2 - SportenIsGezondSS,10,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,SportenWithSS,SportenWithSS,1,1,3,DiagramCompletion,DiagBox2,response_text_area,75462.09999990463,,,als je sport heb je meer zuursof nodig dus ga je sneller ademen,,0,1,0,,,,,,SportenWithSS,,5,,8
7,1654253791404,03/06/2022 10:56:31,1654253798552,2,03/06/2022 12:56:38,86110,10,task-ewz2,,22261485,BLIND,6563296,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.0.0,1366x768,1366x768,Passed_Trials,Study1.2 - SportenIsGezondSS,10,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,SportenWithSS,SportenWithSS,1,1,3,DiagramCompletion,DiagBox1,response_text_area,75462.09999990463,,,iemand zij ooit dat als je geen tijd maakt voor sporten dat je dan tijd maakt voor ziekte,,0,1,0,,,,,,SportenWithSS,,5,,8
8,1654253791404,03/06/2022 10:56:31,1654253798553,2,03/06/2022 12:56:38,86110,10,task-ewz2,,22261485,BLIND,6563296,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.0.0,1366x768,1366x768,Passed_Trials,Study1.2 - SportenIsGezondSS,10,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,SportenWithSS,SportenWithSS,1,1,3,DiagramCompletion,Zone1,continue_button,75462.09999990463,,,,,0,1,0,,,,,,SportenWithSS,,5,,8
9,1654253835336,03/06/2022 10:57:15,1654253842831,2,03/06/2022 12:57:22,86110,10,task-ewz2,,22261485,BLIND,6563296,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.0.0,1366x768,1366x768,Passed_Trials,Study1.2 - SportenIsGezondSS,10,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,SportenWithSS,SportenWithSS,1,1,4,DiagramStudyWithSS,CueSelection1,response_dropdown,44289.432,,,Juist,,0,1,0,,,,,,SportenWithSS,,5,,8
10,1654253835406,03/06/2022 10:57:15,1654253842835,2,03/06/2022 12:57:22,86110,10,task-ewz2,,22261485,BLIND,6563296,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.0.0,1366x768,1366x768,Passed_Trials,Study1.2 - SportenIsGezondSS,10,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,SportenWithSS,SportenWithSS,1,1,4,DiagramStudyWithSS,CueSelection2,response_dropdown,44289.432,,,Ingevuld maar onjuist,,0,1,0,,,,,,SportenWithSS,,5,,8
11,1654253835406,03/06/2022 10:57:15,1654253842836,2,03/06/2022 12:57:22,86110,10,task-ewz2,,22261485,BLIND,6563296,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.0.0,1366x768,1366x768,Passed_Trials,Study1.2 - SportenIsGezondSS,10,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,SportenWithSS,SportenWithSS,1,1,4,DiagramStudyWithSS,CueSelection3,response_dropdown,44289.432,,,Juist,,0,1,0,,,,,,SportenWithSS,,5,,8
12,1654253835406,03/06/2022 10:57:15,1654253842837,2,03/06/2022 12:57:22,86110,10,task-ewz2,,22261485,BLIND,6563296,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.0.0,1366x768,1366x768,Passed_Trials,Study1.2 - SportenIsGezondSS,10,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,SportenWithSS,SportenWithSS,1,1,4,DiagramStudyWithSS,CueSelection4,response_dropdown,44289.432,,,Juist,,0,1,0,,,,,,SportenWithSS,,5,,8
